,path,emotion
2050,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_door_sad.wav,sad
2169,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_shout_sad.wav,sad
1890,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_jug_sad.wav,sad
2180,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_tape_sad.wav,sad
1557,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_01_01_02_dogs-sitting_sad.wav,sad
198,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_02_01_01_kids-talking_angry.wav,angry
1045,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_gap_neutral.wav,neutral
995,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_02_01_02_dogs-sitting_neutral.wav,neutral
1424,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_01_02_01_kids-talking_sad.wav,sad
142,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_01_01_01_kids-talking_angry.wav,angry
913,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-01-01-01-01-11_neutral.wav,neutral
1317,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_phone_neutral.wav,neutral
196,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_01_02_02_kids-talking_angry.wav,angry
847,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-01-01-02-01-04_neutral.wav,neutral
315,D:\repos\CCSER\SER\data\ravdess\Actor_16\03-02-05-02-02-01-16_angry.wav,angry
2109,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_luck_sad.wav,sad
759,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_shall_angry.wav,angry
170,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_02_02_01_kids-talking_angry.wav,angry
850,D:\repos\CCSER\SER\data\ravdess\Actor_04\04_01_01_01_kids-talking_neutral.wav,neutral
1419,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_01_01_01_dogs-sitting_sad.wav,sad
773,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_take_angry.wav,angry
1018,D:\repos\CCSER\SER\data\ravdess\Actor_22\22_01_01_01_kids-talking_neutral.wav,neutral
1116,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_pad_neutral.wav,neutral
1307,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_nice_neutral.wav,neutral
22,D:\repos\CCSER\SER\data\ravdess\Actor_01\03-02-05-02-02-02-01_angry.wav,angry
574,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_sour_angry.wav,angry
45,D:\repos\CCSER\SER\data\ravdess\Actor_03\03-02-05-01-01-01-03_angry.wav,angry
1336,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_rot_neutral.wav,neutral
467,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_gaze_angry.wav,angry
1938,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_pike_sad.wav,sad
1076,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_kick_neutral.wav,neutral
1585,D:\repos\CCSER\SER\data\ravdess\Actor_09\09_02_02_02_dogs-sitting_sad.wav,sad
1165,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_take_neutral.wav,neutral
442,D:\repos\CCSER\SER\data\ravdess\Actor_24\03-02-05-02-01-02-24_angry.wav,angry
1190,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_when_neutral.wav,neutral
319,D:\repos\CCSER\SER\data\ravdess\Actor_16\16_02_01_02_dogs-sitting_angry.wav,angry
184,D:\repos\CCSER\SER\data\ravdess\Actor_09\09_02_01_02_kids-talking_angry.wav,angry
1916,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_make_sad.wav,sad
2143,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_raid_sad.wav,sad
933,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_02_01_01_dogs-sitting_neutral.wav,neutral
1719,D:\repos\CCSER\SER\data\ravdess\Actor_16\16_02_02_01_dogs-sitting_sad.wav,sad
1797,D:\repos\CCSER\SER\data\ravdess\Actor_21\21_01_01_02_dogs-sitting_sad.wav,sad
839,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_01_01_02_dogs-sitting_neutral.wav,neutral
974,D:\repos\CCSER\SER\data\ravdess\Actor_17\03-02-01-01-01-02-17_neutral.wav,neutral
1678,D:\repos\CCSER\SER\data\ravdess\Actor_14\03-02-04-01-02-02-14_sad.wav,sad
744,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_red_angry.wav,angry
539,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_pass_angry.wav,angry
2125,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_neat_sad.wav,sad
618,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_bath_angry.wav,angry
801,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_white_angry.wav,angry
1737,D:\repos\CCSER\SER\data\ravdess\Actor_17\17_02_02_02_dogs-sitting_sad.wav,sad
1254,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_gun_neutral.wav,neutral
1108,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mouse_neutral.wav,neutral
398,D:\repos\CCSER\SER\data\ravdess\Actor_21\21_01_01_01_kids-talking_angry.wav,angry
210,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-05-02-01-02-11_angry.wav,angry
924,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_02_01_02_kids-talking_neutral.wav,neutral
1101,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_met_neutral.wav,neutral
1788,D:\repos\CCSER\SER\data\ravdess\Actor_21\03-02-04-01-01-02-21_sad.wav,sad
863,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_01_01_02_dogs-sitting_neutral.wav,neutral
923,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_02_01_02_dogs-sitting_neutral.wav,neutral
2124,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_near_sad.wav,sad
1109,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_nag_neutral.wav,neutral
203,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_02_02_02_dogs-sitting_angry.wav,angry
108,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_01_02_02_kids-talking_angry.wav,angry
991,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_01_02_dogs-sitting_neutral.wav,neutral
1357,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_such_neutral.wav,neutral
2,D:\repos\CCSER\SER\data\ravdess\Actor_01\01_01_01_02_kids-talking_angry.wav,angry
1821,D:\repos\CCSER\SER\data\ravdess\Actor_23\03-02-04-01-02-01-23_sad.wav,sad
2133,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pearl_sad.wav,sad
936,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_02_01_02_kids-talking_neutral.wav,neutral
875,D:\repos\CCSER\SER\data\ravdess\Actor_06\06_01_01_02_dogs-sitting_neutral.wav,neutral
482,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_hit_angry.wav,angry
1212,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_burn_neutral.wav,neutral
372,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_02_02_02_kids-talking_angry.wav,angry
576,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_sub_angry.wav,angry
211,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-05-02-02-01-11_angry.wav,angry
520,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mess_angry.wav,angry
2060,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_gaze_sad.wav,sad
1749,D:\repos\CCSER\SER\data\ravdess\Actor_19\03-02-04-01-02-01-19_sad.wav,sad
234,D:\repos\CCSER\SER\data\ravdess\Actor_12\03-02-05-02-01-02-12_angry.wav,angry
1781,D:\repos\CCSER\SER\data\ravdess\Actor_20\20_01_01_02_dogs-sitting_sad.wav,sad
2021,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_boat_sad.wav,sad
1420,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_01_01_01_kids-talking_sad.wav,sad
1135,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_read_neutral.wav,neutral
2203,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_witch_sad.wav,sad
1900,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_late_sad.wav,sad
2129,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pad_sad.wav,sad
96,D:\repos\CCSER\SER\data\ravdess\Actor_05\03-02-05-01-02-02-05_angry.wav,angry
994,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_02_01_01_kids-talking_neutral.wav,neutral
178,D:\repos\CCSER\SER\data\ravdess\Actor_09\09_01_02_01_kids-talking_angry.wav,angry
620,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_beg_angry.wav,angry
1642,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_01_02_02_kids-talking_sad.wav,sad
1332,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_ripe_neutral.wav,neutral
665,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_hash_angry.wav,angry
1021,D:\repos\CCSER\SER\data\ravdess\Actor_23\03-02-01-01-01-01-23_neutral.wav,neutral
1715,D:\repos\CCSER\SER\data\ravdess\Actor_16\16_02_01_01_dogs-sitting_sad.wav,sad
513,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_lose_angry.wav,angry
71,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-05-01-02-01-04_angry.wav,angry
1123,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_phone_neutral.wav,neutral
581,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_tape_angry.wav,angry
1475,D:\repos\CCSER\SER\data\ravdess\Actor_04\04_01_01_01_dogs-sitting_sad.wav,sad
1280,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_lid_neutral.wav,neutral
483,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_hole_angry.wav,angry
1096,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_luck_neutral.wav,neutral
1263,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_hole_neutral.wav,neutral
764,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_shout_angry.wav,angry
456,D:\repos\CCSER\SER\data\ravdess\Actor_24\24_02_01_02_kids-talking_angry.wav,angry
725,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_page_angry.wav,angry
68,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_02_02_02_kids-talking_angry.wav,angry
65,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_02_02_01_dogs-sitting_angry.wav,angry
2018,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_bean_sad.wav,sad
796,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_week_angry.wav,angry
881,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_01_01_01_dogs-sitting_neutral.wav,neutral
1489,D:\repos\CCSER\SER\data\ravdess\Actor_04\04_02_02_02_dogs-sitting_sad.wav,sad
231,D:\repos\CCSER\SER\data\ravdess\Actor_12\03-02-05-01-02-01-12_angry.wav,angry
377,D:\repos\CCSER\SER\data\ravdess\Actor_20\03-02-05-02-01-01-20_angry.wav,angry
1999,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_walk_sad.wav,sad
862,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_01_01_01_kids-talking_neutral.wav,neutral
432,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_01_02_kids-talking_angry.wav,angry
589,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_tip_angry.wav,angry
944,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_01_01_02_kids-talking_neutral.wav,neutral
727,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pass_angry.wav,angry
1530,D:\repos\CCSER\SER\data\ravdess\Actor_06\06_01_02_02_kids-talking_sad.wav,sad
1474,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-04-02-02-02-04_sad.wav,sad
411,D:\repos\CCSER\SER\data\ravdess\Actor_22\03-02-05-02-02-01-22_angry.wav,angry
354,D:\repos\CCSER\SER\data\ravdess\Actor_19\03-02-05-02-01-02-19_angry.wav,angry
567,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_sheep_angry.wav,angry
1431,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_02_02_01_dogs-sitting_sad.wav,sad
1174,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_time_neutral.wav,neutral
1464,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_02_02_01_kids-talking_sad.wav,sad
655,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_gaze_angry.wav,angry
791,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_void_angry.wav,angry
1730,D:\repos\CCSER\SER\data\ravdess\Actor_17\03-02-04-02-02-02-17_sad.wav,sad
1650,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_02_02_02_kids-talking_sad.wav,sad
224,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_02_01_02_kids-talking_angry.wav,angry
814,D:\repos\CCSER\SER\data\ravdess\Actor_01\01_02_01_01_kids-talking_neutral.wav,neutral
1793,D:\repos\CCSER\SER\data\ravdess\Actor_21\03-02-04-02-02-01-21_sad.wav,sad
218,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_01_02_01_kids-talking_angry.wav,angry
948,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_02_01_02_kids-talking_neutral.wav,neutral
16,D:\repos\CCSER\SER\data\ravdess\Actor_01\03-02-05-01-01-02-01_angry.wav,angry
1375,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_vine_neutral.wav,neutral
367,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_02_01_02_dogs-sitting_angry.wav,angry
1710,D:\repos\CCSER\SER\data\ravdess\Actor_16\03-02-04-01-02-02-16_sad.wav,sad
1654,D:\repos\CCSER\SER\data\ravdess\Actor_13\03-02-04-01-02-02-13_sad.wav,sad
884,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_01_01_02_kids-talking_neutral.wav,neutral
295,D:\repos\CCSER\SER\data\ravdess\Actor_15\03-02-05-01-02-01-15_angry.wav,angry
364,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_02_02_kids-talking_angry.wav,angry
2037,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_choice_sad.wav,sad
2066,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_goose_sad.wav,sad
2140,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pool_sad.wav,sad
1933,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_pearl_sad.wav,sad
914,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-01-01-01-02-11_neutral.wav,neutral
1373,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_tough_neutral.wav,neutral
1591,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_01_02_01_dogs-sitting_sad.wav,sad
1639,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_01_02_01_dogs-sitting_sad.wav,sad
1873,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_gun_sad.wav,sad
1759,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_02_01_dogs-sitting_sad.wav,sad
2006,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_white_sad.wav,sad
600,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_walk_angry.wav,angry
775,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_tape_angry.wav,angry
542,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_perch_angry.wav,angry
2123,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_name_sad.wav,sad
677,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_join_angry.wav,angry
406,D:\repos\CCSER\SER\data\ravdess\Actor_22\03-02-05-01-01-02-22_angry.wav,angry
1049,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_get_neutral.wav,neutral
644,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_doll_angry.wav,angry
795,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_wash_angry.wav,angry
1188,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_week_neutral.wav,neutral
552,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_ripe_angry.wav,angry
362,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_02_01_kids-talking_angry.wav,angry
549,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_rag_angry.wav,angry
970,D:\repos\CCSER\SER\data\ravdess\Actor_16\16_02_01_01_kids-talking_neutral.wav,neutral
42,D:\repos\CCSER\SER\data\ravdess\Actor_02\03-02-05-02-01-02-02_angry.wav,angry
1265,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_hurl_neutral.wav,neutral
940,D:\repos\CCSER\SER\data\ravdess\Actor_13\03-02-01-01-02-02-13_neutral.wav,neutral
1257,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_hash_neutral.wav,neutral
1105,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mood_neutral.wav,neutral
788,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_turn_angry.wav,angry
1027,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_01_02_dogs-sitting_neutral.wav,neutral
1613,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_01_01_02_dogs-sitting_sad.wav,sad
1344,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_shack_neutral.wav,neutral
1754,D:\repos\CCSER\SER\data\ravdess\Actor_19\03-02-04-02-02-02-19_sad.wav,sad
652,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_food_angry.wav,angry
535,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_numb_angry.wav,angry
1362,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_team_neutral.wav,neutral
2111,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_match_sad.wav,sad
2168,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_should_sad.wav,sad
1056,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_hall_neutral.wav,neutral
1110,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_name_neutral.wav,neutral
1091,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_long_neutral.wav,neutral
642,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_dodge_angry.wav,angry
2031,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_chair_sad.wav,sad
554,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_room_angry.wav,angry
2086,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_keen_sad.wav,sad
693,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_lease_angry.wav,angry
157,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_01_01_01_dogs-sitting_angry.wav,angry
1864,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_gap_sad.wav,sad
527,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mop_angry.wav,angry
649,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_fat_angry.wav,angry
1960,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_search_sad.wav,sad
309,D:\repos\CCSER\SER\data\ravdess\Actor_16\03-02-05-01-01-01-16_angry.wav,angry
2045,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_dip_sad.wav,sad
420,D:\repos\CCSER\SER\data\ravdess\Actor_22\22_01_02_02_kids-talking_angry.wav,angry
593,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_tough_angry.wav,angry
1652,D:\repos\CCSER\SER\data\ravdess\Actor_13\03-02-04-01-01-02-13_sad.wav,sad
1768,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_02_02_01_kids-talking_sad.wav,sad
2068,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_half_sad.wav,sad
706,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_match_angry.wav,angry
1756,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_01_01_kids-talking_sad.wav,sad
1399,D:\repos\CCSER\SER\data\ravdess\Actor_01\01_01_02_01_dogs-sitting_sad.wav,sad
2167,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_shirt_sad.wav,sad
960,D:\repos\CCSER\SER\data\ravdess\Actor_15\03-02-01-01-02-02-15_neutral.wav,neutral
1216,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_cause_neutral.wav,neutral
1636,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_01_01_01_kids-talking_sad.wav,sad
500,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_knock_angry.wav,angry
1922,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_nag_sad.wav,sad
258,D:\repos\CCSER\SER\data\ravdess\Actor_13\03-02-05-02-01-02-13_angry.wav,angry
769,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_south_angry.wav,angry
13,D:\repos\CCSER\SER\data\ravdess\Actor_01\01_02_02_02_dogs-sitting_angry.wav,angry
1383,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_wheat_neutral.wav,neutral
1200,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_youth_neutral.wav,neutral
114,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_02_02_01_kids-talking_angry.wav,angry
957,D:\repos\CCSER\SER\data\ravdess\Actor_15\03-02-01-01-01-01-15_neutral.wav,neutral
2090,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_kill_sad.wav,sad
241,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_01_02_01_dogs-sitting_angry.wav,angry
1791,D:\repos\CCSER\SER\data\ravdess\Actor_21\03-02-04-02-01-01-21_sad.wav,sad
679,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_jug_angry.wav,angry
2202,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_wire_sad.wav,sad
56,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_01_01_02_kids-talking_angry.wav,angry
435,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_02_02_dogs-sitting_angry.wav,angry
155,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_02_02_02_dogs-sitting_angry.wav,angry
2206,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_young_sad.wav,sad
1837,D:\repos\CCSER\SER\data\ravdess\Actor_24\03-02-04-01-02-01-24_sad.wav,sad
60,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_01_02_02_kids-talking_angry.wav,angry
29,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_02_01_01_dogs-sitting_angry.wav,angry
782,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_time_angry.wav,angry
35,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_02_02_02_dogs-sitting_angry.wav,angry
1692,D:\repos\CCSER\SER\data\ravdess\Actor_15\03-02-04-01-01-02-15_sad.wav,sad
358,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_01_01_kids-talking_angry.wav,angry
1842,D:\repos\CCSER\SER\data\ravdess\Actor_24\03-02-04-02-02-02-24_sad.wav,sad
524,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mode_angry.wav,angry
737,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_rag_angry.wav,angry
1455,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_01_02_01_dogs-sitting_sad.wav,sad
265,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_01_02_01_dogs-sitting_angry.wav,angry
1290,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_luck_neutral.wav,neutral
2004,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_which_sad.wav,sad
1210,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_book_neutral.wav,neutral
2154,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_rose_sad.wav,sad
1854,D:\repos\CCSER\SER\data\ravdess\Actor_24\24_02_01_02_kids-talking_sad.wav,sad
548,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_puff_angry.wav,angry
1484,D:\repos\CCSER\SER\data\ravdess\Actor_04\04_02_01_01_kids-talking_sad.wav,sad
887,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_02_01_02_dogs-sitting_neutral.wav,neutral
2153,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_room_sad.wav,sad
494,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_keep_angry.wav,angry
580,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_talk_angry.wav,angry
1203,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_base_neutral.wav,neutral
1661,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_01_01_02_dogs-sitting_sad.wav,sad
431,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_01_02_dogs-sitting_angry.wav,angry
1598,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_02_01_02_kids-talking_sad.wav,sad
212,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-05-02-02-02-11_angry.wav,angry
1380,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_walk_neutral.wav,neutral
1064,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_home_neutral.wav,neutral
75,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-05-02-02-01-04_angry.wav,angry
2131,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pain_sad.wav,sad
1762,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_02_02_kids-talking_sad.wav,sad
1031,D:\repos\CCSER\SER\data\ravdess\Actor_24\03-02-01-01-02-01-24_neutral.wav,neutral
1818,D:\repos\CCSER\SER\data\ravdess\Actor_22\22_01_02_02_kids-talking_sad.wav,sad
247,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_02_01_02_dogs-sitting_angry.wav,angry
1764,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_02_01_01_kids-talking_sad.wav,sad
186,D:\repos\CCSER\SER\data\ravdess\Actor_09\09_02_02_01_kids-talking_angry.wav,angry
