,path,emotion
1832,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_01_01_kids-talking_neutral.wav,neutral
142,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_01_01_01_kids-talking_angry.wav,angry
1260,D:\repos\CCSER\SER\data\ravdess\Actor_24\24_02_01_01_kids-talking_happy.wav,happy
1498,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_learn_happy.wav,happy
196,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_01_02_02_kids-talking_angry.wav,angry
2193,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_white_neutral.wav,neutral
315,D:\repos\CCSER\SER\data\ravdess\Actor_16\03-02-05-02-02-01-16_angry.wav,angry
1570,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_shout_happy.wav,happy
759,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_shall_angry.wav,angry
170,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_02_02_01_kids-talking_angry.wav,angry
840,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_02_01_01_dogs-sitting_happy.wav,happy
1411,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_wag_happy.wav,happy
773,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_take_angry.wav,angry
1005,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_02_01_02_dogs-sitting_happy.wav,happy
1110,D:\repos\CCSER\SER\data\ravdess\Actor_15\15_02_01_02_kids-talking_happy.wav,happy
1299,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_keen_happy.wav,happy
22,D:\repos\CCSER\SER\data\ravdess\Actor_01\03-02-05-02-02-02-01_angry.wav,angry
574,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_sour_angry.wav,angry
45,D:\repos\CCSER\SER\data\ravdess\Actor_03\03-02-05-01-01-01-03_angry.wav,angry
1128,D:\repos\CCSER\SER\data\ravdess\Actor_16\16_02_02_01_kids-talking_happy.wav,happy
467,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_gaze_angry.wav,angry
1926,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_pearl_neutral.wav,neutral
1070,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_01_01_02_kids-talking_happy.wav,happy
1577,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_such_happy.wav,happy
1376,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_shack_happy.wav,happy
442,D:\repos\CCSER\SER\data\ravdess\Actor_24\03-02-05-02-01-02-24_angry.wav,angry
1184,D:\repos\CCSER\SER\data\ravdess\Actor_20\03-02-03-02-01-02-20_happy.wav,happy
319,D:\repos\CCSER\SER\data\ravdess\Actor_16\16_02_01_02_dogs-sitting_angry.wav,angry
184,D:\repos\CCSER\SER\data\ravdess\Actor_09\09_02_01_02_kids-talking_angry.wav,angry
1114,D:\repos\CCSER\SER\data\ravdess\Actor_15\15_02_02_02_kids-talking_happy.wav,happy
921,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_02_02_01_kids-talking_happy.wav,happy
2047,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_fat_neutral.wav,neutral
996,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_01_01_01_kids-talking_happy.wav,happy
839,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_01_02_02_kids-talking_happy.wav,happy
961,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_02_02_02_dogs-sitting_happy.wav,happy
1670,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_01_01_02_kids-talking_neutral.wav,neutral
744,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_red_angry.wav,angry
539,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_pass_angry.wav,angry
2118,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pain_neutral.wav,neutral
618,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_bath_angry.wav,angry
801,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_white_angry.wav,angry
1728,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_02_01_01_kids-talking_neutral.wav,neutral
1082,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_02_02_02_kids-talking_happy.wav,happy
1203,D:\repos\CCSER\SER\data\ravdess\Actor_21\21_01_01_01_dogs-sitting_happy.wav,happy
398,D:\repos\CCSER\SER\data\ravdess\Actor_21\21_01_01_01_kids-talking_angry.wav,angry
210,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-05-02-01-02-11_angry.wav,angry
991,D:\repos\CCSER\SER\data\ravdess\Actor_09\09_02_02_01_dogs-sitting_happy.wav,happy
1550,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_red_happy.wav,happy
917,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_02_01_01_kids-talking_happy.wav,happy
863,D:\repos\CCSER\SER\data\ravdess\Actor_03\03-02-03-02-02-02-03_happy.wav,happy
963,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_01_01_01_dogs-sitting_happy.wav,happy
1166,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_01_02_kids-talking_happy.wav,happy
1103,D:\repos\CCSER\SER\data\ravdess\Actor_15\03-02-03-02-01-01-15_happy.wav,happy
203,D:\repos\CCSER\SER\data\ravdess\Actor_10\10_02_02_02_dogs-sitting_angry.wav,angry
108,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_01_02_02_kids-talking_angry.wav,angry
1036,D:\repos\CCSER\SER\data\ravdess\Actor_12\03-02-03-01-01-02-12_happy.wav,happy
1349,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_phone_happy.wav,happy
2,D:\repos\CCSER\SER\data\ravdess\Actor_01\01_01_01_02_kids-talking_angry.wav,angry
1811,D:\repos\CCSER\SER\data\ravdess\Actor_21\03-02-01-01-01-01-21_neutral.wav,neutral
2011,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_bean_neutral.wav,neutral
924,D:\repos\CCSER\SER\data\ravdess\Actor_06\03-02-03-01-01-01-06_happy.wav,happy
875,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_02_01_02_kids-talking_happy.wav,happy
482,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_hit_angry.wav,angry
895,D:\repos\CCSER\SER\data\ravdess\Actor_04\04_01_02_02_kids-talking_happy.wav,happy
372,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_02_02_02_kids-talking_angry.wav,angry
576,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_sub_angry.wav,angry
211,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-05-02-02-01-11_angry.wav,angry
520,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mess_angry.wav,angry
1213,D:\repos\CCSER\SER\data\ravdess\Actor_22\03-02-03-01-02-01-22_happy.wav,happy
234,D:\repos\CCSER\SER\data\ravdess\Actor_12\03-02-05-02-01-02-12_angry.wav,angry
1772,D:\repos\CCSER\SER\data\ravdess\Actor_16\03-02-01-01-01-02-16_neutral.wav,neutral
1490,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_kick_happy.wav,happy
900,D:\repos\CCSER\SER\data\ravdess\Actor_04\04_02_02_01_dogs-sitting_happy.wav,happy
2117,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_page_neutral.wav,neutral
933,D:\repos\CCSER\SER\data\ravdess\Actor_06\06_01_01_01_kids-talking_happy.wav,happy
2138,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_ripe_neutral.wav,neutral
2122,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_perch_neutral.wav,neutral
96,D:\repos\CCSER\SER\data\ravdess\Actor_05\03-02-05-01-02-02-05_angry.wav,angry
1471,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_hash_happy.wav,happy
178,D:\repos\CCSER\SER\data\ravdess\Actor_09\09_01_02_01_kids-talking_angry.wav,angry
620,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_beg_angry.wav,angry
927,D:\repos\CCSER\SER\data\ravdess\Actor_06\03-02-03-01-02-02-06_happy.wav,happy
1836,D:\repos\CCSER\SER\data\ravdess\Actor_24\03-02-01-01-01-02-24_neutral.wav,neutral
665,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_hash_angry.wav,angry
1780,D:\repos\CCSER\SER\data\ravdess\Actor_17\03-02-01-01-01-02-17_neutral.wav,neutral
1817,D:\repos\CCSER\SER\data\ravdess\Actor_21\21_01_01_02_dogs-sitting_neutral.wav,neutral
513,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_lose_angry.wav,angry
71,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-05-01-02-01-04_angry.wav,angry
1915,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_nag_neutral.wav,neutral
581,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_tape_angry.wav,angry
1467,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_goose_happy.wav,happy
1273,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_gaze_happy.wav,happy
483,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_hole_angry.wav,angry
1613,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_young_happy.wav,happy
1256,D:\repos\CCSER\SER\data\ravdess\Actor_24\24_01_02_01_kids-talking_happy.wav,happy
764,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_shout_angry.wav,angry
456,D:\repos\CCSER\SER\data\ravdess\Actor_24\24_02_01_02_kids-talking_angry.wav,angry
725,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_page_angry.wav,angry
68,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_02_02_02_kids-talking_angry.wav,angry
1691,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_02_01_01_dogs-sitting_neutral.wav,neutral
1106,D:\repos\CCSER\SER\data\ravdess\Actor_15\03-02-03-02-02-02-15_happy.wav,happy
796,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_week_angry.wav,angry
881,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-03-01-01-02-04_happy.wav,happy
1055,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_02_02_01_dogs-sitting_happy.wav,happy
231,D:\repos\CCSER\SER\data\ravdess\Actor_12\03-02-05-01-02-01-12_angry.wav,angry
377,D:\repos\CCSER\SER\data\ravdess\Actor_20\03-02-05-02-01-01-20_angry.wav,angry
1700,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_02_01_01_kids-talking_neutral.wav,neutral
862,D:\repos\CCSER\SER\data\ravdess\Actor_03\03-02-03-02-02-01-03_happy.wav,happy
432,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_01_02_kids-talking_angry.wav,angry
589,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_tip_angry.wav,angry
1783,D:\repos\CCSER\SER\data\ravdess\Actor_17\17_02_01_01_dogs-sitting_neutral.wav,neutral
727,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pass_angry.wav,angry
1666,D:\repos\CCSER\SER\data\ravdess\Actor_05\03-02-01-01-02-02-05_neutral.wav,neutral
1534,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pearl_happy.wav,happy
411,D:\repos\CCSER\SER\data\ravdess\Actor_22\03-02-05-02-02-01-22_angry.wav,angry
354,D:\repos\CCSER\SER\data\ravdess\Actor_19\03-02-05-02-01-02-19_angry.wav,angry
567,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_sheep_angry.wav,angry
1275,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_get_happy.wav,happy
1368,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_rot_happy.wav,happy
1456,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_fit_happy.wav,happy
655,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_gaze_angry.wav,angry
791,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_void_angry.wav,angry
1721,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-01-01-02-01-11_neutral.wav,neutral
1642,D:\repos\CCSER\SER\data\ravdess\Actor_03\03-02-01-01-02-02-03_neutral.wav,neutral
224,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_02_01_02_kids-talking_angry.wav,angry
814,D:\repos\CCSER\SER\data\ravdess\Actor_01\01_01_02_02_dogs-sitting_happy.wav,happy
2116,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_pad_neutral.wav,neutral
218,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_01_02_01_kids-talking_angry.wav,angry
16,D:\repos\CCSER\SER\data\ravdess\Actor_01\03-02-05-01-01-02-01_angry.wav,angry
1367,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_rose_happy.wav,happy
367,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_02_01_02_dogs-sitting_angry.wav,angry
1968,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_sub_neutral.wav,neutral
1646,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_01_01_02_kids-talking_neutral.wav,neutral
884,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-03-02-01-01-04_happy.wav,happy
295,D:\repos\CCSER\SER\data\ravdess\Actor_15\03-02-05-01-02-01-15_angry.wav,angry
364,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_02_02_kids-talking_angry.wav,angry
1912,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_moon_neutral.wav,neutral
2110,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_name_neutral.wav,neutral
1047,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_01_02_01_dogs-sitting_happy.wav,happy
1096,D:\repos\CCSER\SER\data\ravdess\Actor_14\14_02_02_01_kids-talking_happy.wav,happy
914,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_01_02_02_dogs-sitting_happy.wav,happy
1427,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_bite_happy.wav,happy
1583,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_tell_happy.wav,happy
1029,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_02_01_02_dogs-sitting_happy.wav,happy
1663,D:\repos\CCSER\SER\data\ravdess\Actor_05\03-02-01-01-01-01-05_neutral.wav,neutral
1146,D:\repos\CCSER\SER\data\ravdess\Actor_17\17_02_02_02_kids-talking_happy.wav,happy
1271,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_gap_happy.wav,happy
600,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_walk_angry.wav,angry
775,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_tape_angry.wav,angry
542,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_perch_angry.wav,angry
1975,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_tell_neutral.wav,neutral
677,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_join_angry.wav,angry
406,D:\repos\CCSER\SER\data\ravdess\Actor_22\03-02-05-01-01-02-22_angry.wav,angry
1043,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_01_01_01_dogs-sitting_happy.wav,happy
644,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_doll_angry.wav,angry
795,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_wash_angry.wav,angry
1399,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_thumb_happy.wav,happy
552,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_ripe_angry.wav,angry
362,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_02_01_kids-talking_angry.wav,angry
549,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_rag_angry.wav,angry
970,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_01_02_02_kids-talking_happy.wav,happy
42,D:\repos\CCSER\SER\data\ravdess\Actor_02\03-02-05-02-01-02-02_angry.wav,angry
1458,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_food_happy.wav,happy
940,D:\repos\CCSER\SER\data\ravdess\Actor_06\06_02_01_01_kids-talking_happy.wav,happy
1741,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_02_01_02_dogs-sitting_neutral.wav,neutral
1099,D:\repos\CCSER\SER\data\ravdess\Actor_15\03-02-03-01-01-01-15_happy.wav,happy
788,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_turn_angry.wav,angry
1656,D:\repos\CCSER\SER\data\ravdess\Actor_04\04_01_01_01_kids-talking_neutral.wav,neutral
2137,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_ring_neutral.wav,neutral
1336,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_name_happy.wav,happy
1782,D:\repos\CCSER\SER\data\ravdess\Actor_17\03-02-01-01-02-02-17_neutral.wav,neutral
652,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_food_angry.wav,angry
535,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_numb_angry.wav,angry
1354,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_puff_happy.wav,happy
2104,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_mode_neutral.wav,neutral
2161,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_south_neutral.wav,neutral
1050,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_01_02_02_kids-talking_happy.wav,happy
1993,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_wash_neutral.wav,neutral
2012,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_beg_neutral.wav,neutral
642,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_dodge_angry.wav,angry
1484,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_judge_happy.wav,happy
554,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_room_angry.wav,angry
2079,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_kite_neutral.wav,neutral
693,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_lease_angry.wav,angry
157,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_01_01_01_dogs-sitting_angry.wav,angry
1854,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_germ_neutral.wav,neutral
527,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mop_angry.wav,angry
649,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_fat_angry.wav,angry
1948,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_rot_neutral.wav,neutral
309,D:\repos\CCSER\SER\data\ravdess\Actor_16\03-02-05-01-01-01-16_angry.wav,angry
1557,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_rough_happy.wav,happy
1023,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_01_02_01_dogs-sitting_happy.wav,happy
593,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_tough_angry.wav,angry
1410,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_vote_happy.wav,happy
1759,D:\repos\CCSER\SER\data\ravdess\Actor_14\14_02_01_01_dogs-sitting_neutral.wav,neutral
1170,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_02_02_kids-talking_happy.wav,happy
65,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_02_02_01_dogs-sitting_angry.wav,angry
1900,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_lot_neutral.wav,neutral
706,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_match_angry.wav,angry
1747,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_01_01_01_dogs-sitting_neutral.wav,neutral
1549,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_read_happy.wav,happy
1136,D:\repos\CCSER\SER\data\ravdess\Actor_17\03-02-03-02-01-02-17_happy.wav,happy
1391,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_take_happy.wav,happy
2170,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_thin_neutral.wav,neutral
778,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_thin_angry.wav,angry
420,D:\repos\CCSER\SER\data\ravdess\Actor_22\22_01_02_02_kids-talking_angry.wav,angry
2160,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_sour_neutral.wav,neutral
960,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_02_02_01_kids-talking_happy.wav,happy
1831,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_01_01_dogs-sitting_neutral.wav,neutral
1132,D:\repos\CCSER\SER\data\ravdess\Actor_17\03-02-03-01-01-02-17_happy.wav,happy
500,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_knock_angry.wav,angry
1911,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mood_neutral.wav,neutral
258,D:\repos\CCSER\SER\data\ravdess\Actor_13\03-02-05-02-01-02-13_angry.wav,angry
769,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_south_angry.wav,angry
13,D:\repos\CCSER\SER\data\ravdess\Actor_01\01_02_02_02_dogs-sitting_angry.wav,angry
1515,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_met_happy.wav,happy
1554,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_room_happy.wav,happy
114,D:\repos\CCSER\SER\data\ravdess\Actor_05\05_02_02_01_kids-talking_angry.wav,angry
957,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_02_01_02_dogs-sitting_happy.wav,happy
2083,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_lean_neutral.wav,neutral
241,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_01_02_01_dogs-sitting_angry.wav,angry
1892,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_lid_neutral.wav,neutral
679,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_jug_angry.wav,angry
2195,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_wire_neutral.wav,neutral
56,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_01_01_02_kids-talking_angry.wav,angry
435,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_02_02_dogs-sitting_angry.wav,angry
155,D:\repos\CCSER\SER\data\ravdess\Actor_07\07_02_02_02_dogs-sitting_angry.wav,angry
2199,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_young_neutral.wav,neutral
1827,D:\repos\CCSER\SER\data\ravdess\Actor_23\03-02-01-01-01-01-23_neutral.wav,neutral
60,D:\repos\CCSER\SER\data\ravdess\Actor_03\03_01_02_02_kids-talking_angry.wav,angry
29,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_02_01_01_dogs-sitting_angry.wav,angry
782,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_time_angry.wav,angry
35,D:\repos\CCSER\SER\data\ravdess\Actor_02\02_02_02_02_dogs-sitting_angry.wav,angry
2142,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_rot_neutral.wav,neutral
358,D:\repos\CCSER\SER\data\ravdess\Actor_19\19_01_01_01_kids-talking_angry.wav,angry
1695,D:\repos\CCSER\SER\data\ravdess\Actor_08\08_01_01_01_dogs-sitting_neutral.wav,neutral
524,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_mode_angry.wav,angry
737,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_rag_angry.wav,angry
2013,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_bite_neutral.wav,neutral
265,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_01_02_01_dogs-sitting_angry.wav,angry
1119,D:\repos\CCSER\SER\data\ravdess\Actor_16\03-02-03-02-01-01-16_happy.wav,happy
1462,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_germ_happy.wav,happy
1375,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_sell_happy.wav,happy
1546,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_raise_happy.wav,happy
2182,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_voice_neutral.wav,neutral
548,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_puff_angry.wav,angry
1476,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_hit_happy.wav,happy
887,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-03-02-02-02-04_happy.wav,happy
2146,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_sail_neutral.wav,neutral
494,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_keep_angry.wav,angry
580,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_talk_angry.wav,angry
1197,D:\repos\CCSER\SER\data\ravdess\Actor_21\03-02-03-01-02-01-21_happy.wav,happy
2016,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_book_neutral.wav,neutral
431,D:\repos\CCSER\SER\data\ravdess\Actor_23\23_01_01_02_dogs-sitting_angry.wav,angry
1804,D:\repos\CCSER\SER\data\ravdess\Actor_20\03-02-01-01-01-02-20_neutral.wav,neutral
212,D:\repos\CCSER\SER\data\ravdess\Actor_11\03-02-05-02-02-02-11_angry.wav,angry
1380,D:\repos\CCSER\SER\data\ravdess\Actor_25\25_01_01_01_shirt_happy.wav,happy
1064,D:\repos\CCSER\SER\data\ravdess\Actor_13\03-02-03-02-01-02-13_happy.wav,happy
75,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-05-02-02-01-04_angry.wav,angry
1528,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_note_happy.wav,happy
1753,D:\repos\CCSER\SER\data\ravdess\Actor_13\13_02_01_02_dogs-sitting_neutral.wav,neutral
1031,D:\repos\CCSER\SER\data\ravdess\Actor_11\11_02_02_01_dogs-sitting_happy.wav,happy
1808,D:\repos\CCSER\SER\data\ravdess\Actor_20\20_01_01_01_kids-talking_neutral.wav,neutral
247,D:\repos\CCSER\SER\data\ravdess\Actor_12\12_02_01_02_dogs-sitting_angry.wav,angry
1659,D:\repos\CCSER\SER\data\ravdess\Actor_04\04_02_01_01_dogs-sitting_neutral.wav,neutral
186,D:\repos\CCSER\SER\data\ravdess\Actor_09\09_02_02_01_kids-talking_angry.wav,angry
668,D:\repos\CCSER\SER\data\ravdess\Actor_26\26_01_01_01_haze_angry.wav,angry
1097,D:\repos\CCSER\SER\data\ravdess\Actor_14\14_02_02_02_dogs-sitting_happy.wav,happy
8,D:\repos\CCSER\SER\data\ravdess\Actor_01\01_02_01_01_kids-talking_angry.wav,angry
1651,D:\repos\CCSER\SER\data\ravdess\Actor_04\03-02-01-01-01-01-04_neutral.wav,neutral
