,path,emotion
238,data/ravdess\Actor_12\12_01_01_01_kids-talking_angry.wav,angry
1124,data/ravdess\Actor_16\16_02_01_01_kids-talking_happy.wav,happy
958,data/ravdess\Actor_07\07_02_01_02_kids-talking_happy.wav,happy
541,data/ravdess\Actor_25\25_01_01_01_peg_angry.wav,angry
478,data/ravdess\Actor_25\25_01_01_01_hate_angry.wav,angry
1235,data/ravdess\Actor_23\23_01_01_01_dogs-sitting_happy.wav,happy
1255,data/ravdess\Actor_24\24_01_02_01_dogs-sitting_happy.wav,happy
1587,data/ravdess\Actor_26\26_01_01_01_thumb_happy.wav,happy
1393,data/ravdess\Actor_25\25_01_01_01_tape_happy.wav,happy
1599,data/ravdess\Actor_26\26_01_01_01_wag_happy.wav,happy
188,data/ravdess\Actor_09\09_02_02_02_kids-talking_angry.wav,angry
906,data/ravdess\Actor_05\03-02-03-01-02-01-05_happy.wav,happy
681,data/ravdess\Actor_26\26_01_01_01_keen_angry.wav,angry
1285,data/ravdess\Actor_25\25_01_01_01_have_happy.wav,happy
1083,data/ravdess\Actor_14\03-02-03-01-01-01-14_happy.wav,happy
1074,data/ravdess\Actor_13\13_01_02_02_kids-talking_happy.wav,happy
316,data/ravdess\Actor_16\03-02-05-02-02-02-16_angry.wav,angry
214,data/ravdess\Actor_11\11_01_01_01_kids-talking_angry.wav,angry
1069,data/ravdess\Actor_13\13_01_01_02_dogs-sitting_happy.wav,happy
1492,data/ravdess\Actor_26\26_01_01_01_king_happy.wav,happy
1286,data/ravdess\Actor_25\25_01_01_01_haze_happy.wav,happy
660,data/ravdess\Actor_26\26_01_01_01_good_angry.wav,angry
1247,data/ravdess\Actor_24\03-02-03-02-01-01-24_happy.wav,happy
531,data/ravdess\Actor_25\25_01_01_01_near_angry.wav,angry
255,data/ravdess\Actor_13\03-02-05-01-02-01-13_angry.wav,angry
30,data/ravdess\Actor_02\02_02_01_01_kids-talking_angry.wav,angry
662,data/ravdess\Actor_26\26_01_01_01_gun_angry.wav,angry
1269,data/ravdess\Actor_25\25_01_01_01_five_happy.wav,happy
230,data/ravdess\Actor_12\03-02-05-01-01-02-12_angry.wav,angry
157,data/ravdess\Actor_08\08_01_01_01_dogs-sitting_angry.wav,angry
1333,data/ravdess\Actor_25\25_01_01_01_mop_happy.wav,happy
385,data/ravdess\Actor_20\20_01_02_01_dogs-sitting_angry.wav,angry
1089,data/ravdess\Actor_14\03-02-03-02-02-01-14_happy.wav,happy
1018,data/ravdess\Actor_11\03-02-03-02-02-02-11_happy.wav,happy
1178,data/ravdess\Actor_19\19_02_02_02_kids-talking_happy.wav,happy
721,data/ravdess\Actor_26\26_01_01_01_nice_angry.wav,angry
264,data/ravdess\Actor_13\13_01_01_02_kids-talking_angry.wav,angry
787,data/ravdess\Actor_26\26_01_01_01_tough_angry.wav,angry
101,data/ravdess\Actor_05\05_01_01_01_dogs-sitting_angry.wav,angry
13,data/ravdess\Actor_01\01_02_02_02_dogs-sitting_angry.wav,angry
1264,data/ravdess\Actor_24\24_02_02_01_kids-talking_happy.wav,happy
1014,data/ravdess\Actor_11\03-02-03-01-02-02-11_happy.wav,happy
1212,data/ravdess\Actor_22\03-02-03-01-01-02-22_happy.wav,happy
1358,data/ravdess\Actor_25\25_01_01_01_raise_happy.wav,happy
71,data/ravdess\Actor_04\03-02-05-01-02-01-04_angry.wav,angry
1567,data/ravdess\Actor_26\26_01_01_01_sheep_happy.wav,happy
566,data/ravdess\Actor_25\25_01_01_01_shawl_angry.wav,angry
1362,data/ravdess\Actor_25\25_01_01_01_red_happy.wav,happy
1015,data/ravdess\Actor_11\03-02-03-02-01-01-11_happy.wav,happy
798,data/ravdess\Actor_26\26_01_01_01_when_angry.wav,angry
523,data/ravdess\Actor_25\25_01_01_01_mob_angry.wav,angry
626,data/ravdess\Actor_26\26_01_01_01_burn_angry.wav,angry
495,data/ravdess\Actor_25\25_01_01_01_keg_angry.wav,angry
921,data/ravdess\Actor_05\05_02_02_01_kids-talking_happy.wav,happy
155,data/ravdess\Actor_07\07_02_02_02_dogs-sitting_angry.wav,angry
871,data/ravdess\Actor_03\03_01_02_02_kids-talking_happy.wav,happy
758,data/ravdess\Actor_26\26_01_01_01_shack_angry.wav,angry
905,data/ravdess\Actor_05\03-02-03-01-01-02-05_happy.wav,happy
790,data/ravdess\Actor_26\26_01_01_01_voice_angry.wav,angry
1339,data/ravdess\Actor_25\25_01_01_01_nice_happy.wav,happy
1220,data/ravdess\Actor_22\22_01_01_01_kids-talking_happy.wav,happy
366,data/ravdess\Actor_19\19_02_01_01_kids-talking_angry.wav,angry
1521,data/ravdess\Actor_26\26_01_01_01_mop_happy.wav,happy
1222,data/ravdess\Actor_22\22_01_01_02_kids-talking_happy.wav,happy
839,data/ravdess\Actor_02\02_01_02_02_kids-talking_happy.wav,happy
228,data/ravdess\Actor_11\11_02_02_02_kids-talking_angry.wav,angry
417,data/ravdess\Actor_22\22_01_02_01_dogs-sitting_angry.wav,angry
206,data/ravdess\Actor_11\03-02-05-01-01-02-11_angry.wav,angry
742,data/ravdess\Actor_26\26_01_01_01_reach_angry.wav,angry
79,data/ravdess\Actor_04\04_01_01_02_dogs-sitting_angry.wav,angry
190,data/ravdess\Actor_10\10_01_01_01_kids-talking_angry.wav,angry
492,data/ravdess\Actor_25\25_01_01_01_juice_angry.wav,angry
1214,data/ravdess\Actor_22\03-02-03-01-02-02-22_happy.wav,happy
145,data/ravdess\Actor_07\07_01_02_01_dogs-sitting_angry.wav,angry
907,data/ravdess\Actor_05\03-02-03-01-02-02-05_happy.wav,happy
318,data/ravdess\Actor_16\16_02_01_01_kids-talking_angry.wav,angry
824,data/ravdess\Actor_01\03-02-03-01-01-01-01_happy.wav,happy
1364,data/ravdess\Actor_25\25_01_01_01_ripe_happy.wav,happy
1115,data/ravdess\Actor_16\03-02-03-01-01-01-16_happy.wav,happy
1034,data/ravdess\Actor_11\11_02_02_02_kids-talking_happy.wav,happy
596,data/ravdess\Actor_25\25_01_01_01_voice_angry.wav,angry
457,data/ravdess\Actor_24\24_02_02_01_dogs-sitting_angry.wav,angry
144,data/ravdess\Actor_07\07_01_01_02_kids-talking_angry.wav,angry
1349,data/ravdess\Actor_25\25_01_01_01_phone_happy.wav,happy
1282,data/ravdess\Actor_25\25_01_01_01_hall_happy.wav,happy
1036,data/ravdess\Actor_12\03-02-03-01-01-02-12_happy.wav,happy
764,data/ravdess\Actor_26\26_01_01_01_shout_angry.wav,angry
842,data/ravdess\Actor_02\02_02_01_02_dogs-sitting_happy.wav,happy
1165,data/ravdess\Actor_19\19_01_01_02_dogs-sitting_happy.wav,happy
1398,data/ravdess\Actor_25\25_01_01_01_thought_happy.wav,happy
979,data/ravdess\Actor_09\09_01_01_01_dogs-sitting_happy.wav,happy
1549,data/ravdess\Actor_26\26_01_01_01_read_happy.wav,happy
592,data/ravdess\Actor_25\25_01_01_01_tool_angry.wav,angry
1448,data/ravdess\Actor_26\26_01_01_01_dead_happy.wav,happy
135,data/ravdess\Actor_06\06_02_01_02_dogs-sitting_angry.wav,angry
83,data/ravdess\Actor_04\04_01_02_02_dogs-sitting_angry.wav,angry
1226,data/ravdess\Actor_22\22_01_02_02_kids-talking_happy.wav,happy
154,data/ravdess\Actor_07\07_02_02_01_kids-talking_angry.wav,angry
1132,data/ravdess\Actor_17\03-02-03-01-01-02-17_happy.wav,happy
1273,data/ravdess\Actor_25\25_01_01_01_gaze_happy.wav,happy
773,data/ravdess\Actor_26\26_01_01_01_take_angry.wav,angry
962,data/ravdess\Actor_07\07_02_02_02_kids-talking_happy.wav,happy
127,data/ravdess\Actor_06\06_01_01_02_dogs-sitting_angry.wav,angry
1524,data/ravdess\Actor_26\26_01_01_01_name_happy.wav,happy
1209,data/ravdess\Actor_21\21_01_02_02_dogs-sitting_happy.wav,happy
904,data/ravdess\Actor_05\03-02-03-01-01-01-05_happy.wav,happy
403,data/ravdess\Actor_21\21_01_02_02_dogs-sitting_angry.wav,angry
150,data/ravdess\Actor_07\07_02_01_01_kids-talking_angry.wav,angry
346,data/ravdess\Actor_18\18_01_02_01_kids-talking_angry.wav,angry
413,data/ravdess\Actor_22\22_01_01_01_dogs-sitting_angry.wav,angry
1456,data/ravdess\Actor_26\26_01_01_01_fit_happy.wav,happy
1110,data/ravdess\Actor_15\15_02_01_02_kids-talking_happy.wav,happy
1076,data/ravdess\Actor_13\13_02_01_01_kids-talking_happy.wav,happy
394,data/ravdess\Actor_21\03-02-05-02-01-02-21_angry.wav,angry
923,data/ravdess\Actor_05\05_02_02_02_kids-talking_happy.wav,happy
1045,data/ravdess\Actor_12\12_01_01_02_dogs-sitting_happy.wav,happy
208,data/ravdess\Actor_11\03-02-05-01-02-02-11_angry.wav,angry
496,data/ravdess\Actor_25\25_01_01_01_kick_angry.wav,angry
352,data/ravdess\Actor_19\03-02-05-01-02-02-19_angry.wav,angry
95,data/ravdess\Actor_05\03-02-05-01-02-01-05_angry.wav,angry
625,data/ravdess\Actor_26\26_01_01_01_bought_angry.wav,angry
571,data/ravdess\Actor_25\25_01_01_01_size_angry.wav,angry
37,data/ravdess\Actor_02\03-02-05-01-01-01-02_angry.wav,angry
485,data/ravdess\Actor_25\25_01_01_01_hurl_angry.wav,angry
143,data/ravdess\Actor_07\07_01_01_02_dogs-sitting_angry.wav,angry
930,data/ravdess\Actor_06\03-02-03-02-02-01-06_happy.wav,happy
158,data/ravdess\Actor_08\08_01_01_01_kids-talking_angry.wav,angry
552,data/ravdess\Actor_25\25_01_01_01_ripe_angry.wav,angry
1517,data/ravdess\Actor_26\26_01_01_01_mob_happy.wav,happy
1245,data/ravdess\Actor_24\03-02-03-01-02-01-24_happy.wav,happy
518,data/ravdess\Actor_25\25_01_01_01_match_angry.wav,angry
1170,data/ravdess\Actor_19\19_01_02_02_kids-talking_happy.wav,happy
960,data/ravdess\Actor_07\07_02_02_01_kids-talking_happy.wav,happy
236,data/ravdess\Actor_12\03-02-05-02-02-02-12_angry.wav,angry
1091,data/ravdess\Actor_14\14_02_01_01_dogs-sitting_happy.wav,happy
222,data/ravdess\Actor_11\11_02_01_01_kids-talking_angry.wav,angry
1421,data/ravdess\Actor_26\26_01_01_01_back_happy.wav,happy
345,data/ravdess\Actor_18\18_01_02_01_dogs-sitting_angry.wav,angry
1262,data/ravdess\Actor_24\24_02_01_02_kids-talking_happy.wav,happy
120,data/ravdess\Actor_06\03-02-05-01-02-02-06_angry.wav,angry
661,data/ravdess\Actor_26\26_01_01_01_goose_angry.wav,angry
588,data/ravdess\Actor_25\25_01_01_01_time_angry.wav,angry
1613,data/ravdess\Actor_26\26_01_01_01_young_happy.wav,happy
943,data/ravdess\Actor_06\06_02_02_01_dogs-sitting_happy.wav,happy
62,data/ravdess\Actor_03\03_02_01_01_kids-talking_angry.wav,angry
1419,data/ravdess\Actor_25\25_01_01_01_white_happy.wav,happy
811,data/ravdess\Actor_01\01_01_01_02_kids-talking_happy.wav,happy
193,data/ravdess\Actor_10\10_01_02_01_dogs-sitting_angry.wav,angry
235,data/ravdess\Actor_12\03-02-05-02-02-01-12_angry.wav,angry
181,data/ravdess\Actor_09\09_02_01_01_dogs-sitting_angry.wav,angry
1310,data/ravdess\Actor_25\25_01_01_01_learn_happy.wav,happy
389,data/ravdess\Actor_21\03-02-05-01-01-01-21_angry.wav,angry
1605,data/ravdess\Actor_26\26_01_01_01_which_happy.wav,happy
521,data/ravdess\Actor_25\25_01_01_01_met_angry.wav,angry
669,data/ravdess\Actor_26\26_01_01_01_hire_angry.wav,angry
332,data/ravdess\Actor_17\03-02-05-02-02-02-17_angry.wav,angry
1023,data/ravdess\Actor_11\11_01_02_01_dogs-sitting_happy.wav,happy
1268,data/ravdess\Actor_25\25_01_01_01_fit_happy.wav,happy
1146,data/ravdess\Actor_17\17_02_02_02_kids-talking_happy.wav,happy
1430,data/ravdess\Actor_26\26_01_01_01_book_happy.wav,happy
382,data/ravdess\Actor_20\20_01_01_01_kids-talking_angry.wav,angry
1372,data/ravdess\Actor_25\25_01_01_01_sail_happy.wav,happy
1502,data/ravdess\Actor_26\26_01_01_01_limb_happy.wav,happy
331,data/ravdess\Actor_17\03-02-05-02-02-01-17_angry.wav,angry
934,data/ravdess\Actor_06\06_01_01_02_kids-talking_happy.wav,happy
614,data/ravdess\Actor_25\25_01_01_01_youth_angry.wav,angry
262,data/ravdess\Actor_13\13_01_01_01_kids-talking_angry.wav,angry
893,data/ravdess\Actor_04\04_01_02_01_kids-talking_happy.wav,happy
6,data/ravdess\Actor_01\01_01_02_02_kids-talking_angry.wav,angry
266,data/ravdess\Actor_13\13_01_02_01_kids-talking_angry.wav,angry
769,data/ravdess\Actor_26\26_01_01_01_south_angry.wav,angry
38,data/ravdess\Actor_02\03-02-05-01-01-02-02_angry.wav,angry
901,data/ravdess\Actor_04\04_02_02_01_kids-talking_happy.wav,happy
1197,data/ravdess\Actor_21\03-02-03-01-02-01-21_happy.wav,happy
1568,data/ravdess\Actor_26\26_01_01_01_shirt_happy.wav,happy
545,data/ravdess\Actor_25\25_01_01_01_pike_angry.wav,angry
118,data/ravdess\Actor_06\03-02-05-01-01-02-06_angry.wav,angry
783,data/ravdess\Actor_26\26_01_01_01_tip_angry.wav,angry
652,data/ravdess\Actor_26\26_01_01_01_food_angry.wav,angry
1218,data/ravdess\Actor_22\03-02-03-02-02-02-22_happy.wav,happy
706,data/ravdess\Actor_26\26_01_01_01_match_angry.wav,angry
105,data/ravdess\Actor_05\05_01_02_01_dogs-sitting_angry.wav,angry
1179,data/ravdess\Actor_20\03-02-03-01-01-01-20_happy.wav,happy
484,data/ravdess\Actor_25\25_01_01_01_home_angry.wav,angry
1559,data/ravdess\Actor_26\26_01_01_01_said_happy.wav,happy
630,data/ravdess\Actor_26\26_01_01_01_cheek_angry.wav,angry
683,data/ravdess\Actor_26\26_01_01_01_keg_angry.wav,angry
20,data/ravdess\Actor_01\03-02-05-02-01-02-01_angry.wav,angry
870,data/ravdess\Actor_03\03_01_02_02_dogs-sitting_happy.wav,happy
242,data/ravdess\Actor_12\12_01_02_01_kids-talking_angry.wav,angry
50,data/ravdess\Actor_03\03-02-05-02-01-02-03_angry.wav,angry
162,data/ravdess\Actor_08\08_01_02_01_kids-talking_angry.wav,angry
915,data/ravdess\Actor_05\05_01_02_02_kids-talking_happy.wav,happy
966,data/ravdess\Actor_08\08_01_01_02_kids-talking_happy.wav,happy
441,data/ravdess\Actor_24\03-02-05-02-01-01-24_angry.wav,angry
867,data/ravdess\Actor_03\03_01_01_02_kids-talking_happy.wav,happy
731,data/ravdess\Actor_26\26_01_01_01_phone_angry.wav,angry
1093,data/ravdess\Actor_14\14_02_01_02_dogs-sitting_happy.wav,happy
984,data/ravdess\Actor_09\09_01_02_01_kids-talking_happy.wav,happy
1370,data/ravdess\Actor_25\25_01_01_01_rush_happy.wav,happy
1276,data/ravdess\Actor_25\25_01_01_01_gin_happy.wav,happy
822,data/ravdess\Actor_01\01_02_02_02_dogs-sitting_happy.wav,happy
301,data/ravdess\Actor_15\15_02_01_01_dogs-sitting_angry.wav,angry
723,data/ravdess\Actor_26\26_01_01_01_numb_angry.wav,angry
172,data/ravdess\Actor_08\08_02_02_02_kids-talking_angry.wav,angry
707,data/ravdess\Actor_26\26_01_01_01_merge_angry.wav,angry
658,data/ravdess\Actor_26\26_01_01_01_gin_angry.wav,angry
1056,data/ravdess\Actor_12\12_02_02_01_kids-talking_happy.wav,happy
284,data/ravdess\Actor_14\03-02-05-02-02-02-14_angry.wav,angry
1157,data/ravdess\Actor_19\03-02-03-01-02-01-19_happy.wav,happy
1402,data/ravdess\Actor_25\25_01_01_01_tire_happy.wav,happy
1598,data/ravdess\Actor_26\26_01_01_01_vote_happy.wav,happy
920,data/ravdess\Actor_05\05_02_02_01_dogs-sitting_happy.wav,happy
1042,data/ravdess\Actor_12\03-02-03-02-02-02-12_happy.wav,happy
1328,data/ravdess\Actor_25\25_01_01_01_mill_happy.wav,happy
1299,data/ravdess\Actor_25\25_01_01_01_keen_happy.wav,happy
668,data/ravdess\Actor_26\26_01_01_01_haze_angry.wav,angry
1493,data/ravdess\Actor_26\26_01_01_01_kite_happy.wav,happy
788,data/ravdess\Actor_26\26_01_01_01_turn_angry.wav,angry
210,data/ravdess\Actor_11\03-02-05-02-01-02-11_angry.wav,angry
344,data/ravdess\Actor_18\18_01_01_02_kids-talking_angry.wav,angry
306,data/ravdess\Actor_15\15_02_02_01_kids-talking_angry.wav,angry
217,data/ravdess\Actor_11\11_01_02_01_dogs-sitting_angry.wav,angry
1584,data/ravdess\Actor_26\26_01_01_01_thin_happy.wav,happy
922,data/ravdess\Actor_05\05_02_02_02_dogs-sitting_happy.wav,happy
289,data/ravdess\Actor_14\14_02_02_01_dogs-sitting_angry.wav,angry
378,data/ravdess\Actor_20\03-02-05-02-01-02-20_angry.wav,angry
1428,data/ravdess\Actor_26\26_01_01_01_boat_happy.wav,happy
167,data/ravdess\Actor_08\08_02_01_02_dogs-sitting_angry.wav,angry
421,data/ravdess\Actor_23\03-02-05-01-01-01-23_angry.wav,angry
225,data/ravdess\Actor_11\11_02_02_01_dogs-sitting_angry.wav,angry
616,data/ravdess\Actor_26\26_01_01_01_bar_angry.wav,angry
12,data/ravdess\Actor_01\01_02_02_01_kids-talking_angry.wav,angry
522,data/ravdess\Actor_25\25_01_01_01_mill_angry.wav,angry
1308,data/ravdess\Actor_25\25_01_01_01_laud_happy.wav,happy
68,data/ravdess\Actor_03\03_02_02_02_kids-talking_angry.wav,angry
90,data/ravdess\Actor_04\04_02_02_01_kids-talking_angry.wav,angry
1234,data/ravdess\Actor_23\03-02-03-02-02-02-23_happy.wav,happy
1334,data/ravdess\Actor_25\25_01_01_01_mouse_happy.wav,happy
380,data/ravdess\Actor_20\03-02-05-02-02-02-20_angry.wav,angry
857,data/ravdess\Actor_03\03-02-03-01-01-02-03_happy.wav,happy
745,data/ravdess\Actor_26\26_01_01_01_ring_angry.wav,angry
1377,data/ravdess\Actor_25\25_01_01_01_shall_happy.wav,happy
372,data/ravdess\Actor_19\19_02_02_02_kids-talking_angry.wav,angry
258,data/ravdess\Actor_13\03-02-05-02-01-02-13_angry.wav,angry
1376,data/ravdess\Actor_25\25_01_01_01_shack_happy.wav,happy
304,data/ravdess\Actor_15\15_02_01_02_kids-talking_angry.wav,angry
1260,data/ravdess\Actor_24\24_02_01_01_kids-talking_happy.wav,happy
1562,data/ravdess\Actor_26\26_01_01_01_seize_happy.wav,happy
490,data/ravdess\Actor_25\25_01_01_01_judge_angry.wav,angry
74,data/ravdess\Actor_04\03-02-05-02-01-02-04_angry.wav,angry
515,data/ravdess\Actor_25\25_01_01_01_love_angry.wav,angry
561,data/ravdess\Actor_25\25_01_01_01_search_angry.wav,angry
179,data/ravdess\Actor_09\09_01_02_02_dogs-sitting_angry.wav,angry
109,data/ravdess\Actor_05\05_02_01_01_dogs-sitting_angry.wav,angry
116,data/ravdess\Actor_05\05_02_02_02_kids-talking_angry.wav,angry
293,data/ravdess\Actor_15\03-02-05-01-01-01-15_angry.wav,angry
643,data/ravdess\Actor_26\26_01_01_01_dog_angry.wav,angry
772,data/ravdess\Actor_26\26_01_01_01_sure_angry.wav,angry
1343,data/ravdess\Actor_25\25_01_01_01_page_happy.wav,happy
1451,data/ravdess\Actor_26\26_01_01_01_door_happy.wav,happy
622,data/ravdess\Actor_26\26_01_01_01_boat_angry.wav,angry
1319,data/ravdess\Actor_25\25_01_01_01_lose_happy.wav,happy
409,data/ravdess\Actor_22\03-02-05-02-01-01-22_angry.wav,angry
636,data/ravdess\Actor_26\26_01_01_01_dead_angry.wav,angry
1590,data/ravdess\Actor_26\26_01_01_01_tire_happy.wav,happy
288,data/ravdess\Actor_14\14_02_01_02_kids-talking_angry.wav,angry
1431,data/ravdess\Actor_26\26_01_01_01_bought_happy.wav,happy
337,data/ravdess\Actor_17\17_02_02_01_dogs-sitting_angry.wav,angry
1177,data/ravdess\Actor_19\19_02_02_02_dogs-sitting_happy.wav,happy
1529,data/ravdess\Actor_26\26_01_01_01_numb_happy.wav,happy
1012,data/ravdess\Actor_11\03-02-03-01-01-02-11_happy.wav,happy
46,data/ravdess\Actor_03\03-02-05-01-01-02-03_angry.wav,angry
747,data/ravdess\Actor_26\26_01_01_01_road_angry.wav,angry
753,data/ravdess\Actor_26\26_01_01_01_said_angry.wav,angry
462,data/ravdess\Actor_25\25_01_01_01_fit_angry.wav,angry
1429,data/ravdess\Actor_26\26_01_01_01_bone_happy.wav,happy
1481,data/ravdess\Actor_26\26_01_01_01_jail_happy.wav,happy
1576,data/ravdess\Actor_26\26_01_01_01_sub_happy.wav,happy
424,data/ravdess\Actor_23\03-02-05-01-02-02-23_angry.wav,angry
325,data/ravdess\Actor_17\03-02-05-01-01-01-17_angry.wav,angry
664,data/ravdess\Actor_26\26_01_01_01_hall_angry.wav,angry
350,data/ravdess\Actor_19\03-02-05-01-01-02-19_angry.wav,angry
447,data/ravdess\Actor_24\24_01_01_02_dogs-sitting_angry.wav,angry
1099,data/ravdess\Actor_15\03-02-03-01-01-01-15_happy.wav,happy
1041,data/ravdess\Actor_12\03-02-03-02-02-01-12_happy.wav,happy
1195,data/ravdess\Actor_21\03-02-03-01-01-01-21_happy.wav,happy
1508,data/ravdess\Actor_26\26_01_01_01_lot_happy.wav,happy
754,data/ravdess\Actor_26\26_01_01_01_sail_angry.wav,angry
138,data/ravdess\Actor_06\06_02_02_01_kids-talking_angry.wav,angry
451,data/ravdess\Actor_24\24_01_02_02_dogs-sitting_angry.wav,angry
699,data/ravdess\Actor_26\26_01_01_01_long_angry.wav,angry
1374,data/ravdess\Actor_25\25_01_01_01_seize_happy.wav,happy
830,data/ravdess\Actor_01\03-02-03-02-02-01-01_happy.wav,happy
950,data/ravdess\Actor_07\07_01_01_02_kids-talking_happy.wav,happy
1019,data/ravdess\Actor_11\11_01_01_01_dogs-sitting_happy.wav,happy
1271,data/ravdess\Actor_25\25_01_01_01_gap_happy.wav,happy
396,data/ravdess\Actor_21\03-02-05-02-02-02-21_angry.wav,angry
1270,data/ravdess\Actor_25\25_01_01_01_food_happy.wav,happy
1240,data/ravdess\Actor_23\23_01_02_01_kids-talking_happy.wav,happy
1375,data/ravdess\Actor_25\25_01_01_01_sell_happy.wav,happy
21,data/ravdess\Actor_01\03-02-05-02-02-01-01_angry.wav,angry
766,data/ravdess\Actor_26\26_01_01_01_soap_angry.wav,angry
392,data/ravdess\Actor_21\03-02-05-01-02-02-21_angry.wav,angry
250,data/ravdess\Actor_12\12_02_02_01_kids-talking_angry.wav,angry
1205,data/ravdess\Actor_21\21_01_01_02_dogs-sitting_happy.wav,happy
1059,data/ravdess\Actor_13\03-02-03-01-01-01-13_happy.wav,happy
671,data/ravdess\Actor_26\26_01_01_01_hole_angry.wav,angry
1593,data/ravdess\Actor_26\26_01_01_01_tough_happy.wav,happy
1612,data/ravdess\Actor_26\26_01_01_01_yes_happy.wav,happy
1114,data/ravdess\Actor_15\15_02_02_02_kids-talking_happy.wav,happy
869,data/ravdess\Actor_03\03_01_02_01_kids-talking_happy.wav,happy
604,data/ravdess\Actor_25\25_01_01_01_when_angry.wav,angry
1256,data/ravdess\Actor_24\24_01_02_01_kids-talking_happy.wav,happy
1095,data/ravdess\Actor_14\14_02_02_01_dogs-sitting_happy.wav,happy
627,data/ravdess\Actor_26\26_01_01_01_chalk_angry.wav,angry
902,data/ravdess\Actor_04\04_02_02_02_dogs-sitting_happy.wav,happy
856,data/ravdess\Actor_03\03-02-03-01-01-01-03_happy.wav,happy
700,data/ravdess\Actor_26\26_01_01_01_lore_angry.wav,angry
1187,data/ravdess\Actor_20\20_01_01_01_dogs-sitting_happy.wav,happy
709,data/ravdess\Actor_26\26_01_01_01_met_angry.wav,angry
1586,data/ravdess\Actor_26\26_01_01_01_thought_happy.wav,happy
321,data/ravdess\Actor_16\16_02_02_01_dogs-sitting_angry.wav,angry
1438,data/ravdess\Actor_26\26_01_01_01_chair_happy.wav,happy
1378,data/ravdess\Actor_25\25_01_01_01_shawl_happy.wav,happy
624,data/ravdess\Actor_26\26_01_01_01_book_angry.wav,angry
125,data/ravdess\Actor_06\06_01_01_01_dogs-sitting_angry.wav,angry
1011,data/ravdess\Actor_11\03-02-03-01-01-01-11_happy.wav,happy
1090,data/ravdess\Actor_14\03-02-03-02-02-02-14_happy.wav,happy
848,data/ravdess\Actor_02\03-02-03-01-01-01-02_happy.wav,happy
780,data/ravdess\Actor_26\26_01_01_01_thought_angry.wav,angry
605,data/ravdess\Actor_25\25_01_01_01_which_angry.wav,angry
1596,data/ravdess\Actor_26\26_01_01_01_voice_happy.wav,happy
1341,data/ravdess\Actor_25\25_01_01_01_numb_happy.wav,happy
415,data/ravdess\Actor_22\22_01_01_02_dogs-sitting_angry.wav,angry
100,data/ravdess\Actor_05\03-02-05-02-02-02-05_angry.wav,angry
741,data/ravdess\Actor_26\26_01_01_01_rat_angry.wav,angry
334,data/ravdess\Actor_17\17_02_01_01_kids-talking_angry.wav,angry
1327,data/ravdess\Actor_25\25_01_01_01_met_happy.wav,happy
834,data/ravdess\Actor_02\02_01_01_02_dogs-sitting_happy.wav,happy
833,data/ravdess\Actor_02\02_01_01_01_kids-talking_happy.wav,happy
1491,data/ravdess\Actor_26\26_01_01_01_kill_happy.wav,happy
939,data/ravdess\Actor_06\06_02_01_01_dogs-sitting_happy.wav,happy
1414,data/ravdess\Actor_25\25_01_01_01_week_happy.wav,happy
1515,data/ravdess\Actor_26\26_01_01_01_met_happy.wav,happy
1175,data/ravdess\Actor_19\19_02_02_01_dogs-sitting_happy.wav,happy
1168,data/ravdess\Actor_19\19_01_02_01_kids-talking_happy.wav,happy
640,data/ravdess\Actor_26\26_01_01_01_dip_angry.wav,angry
104,data/ravdess\Actor_05\05_01_01_02_kids-talking_angry.wav,angry
815,data/ravdess\Actor_01\01_01_02_02_kids-talking_happy.wav,happy
998,data/ravdess\Actor_10\10_01_01_02_kids-talking_happy.wav,happy
1075,data/ravdess\Actor_13\13_02_01_01_dogs-sitting_happy.wav,happy
1520,data/ravdess\Actor_26\26_01_01_01_moon_happy.wav,happy
460,data/ravdess\Actor_24\24_02_02_02_kids-talking_angry.wav,angry
1046,data/ravdess\Actor_12\12_01_01_02_kids-talking_happy.wav,happy
585,data/ravdess\Actor_25\25_01_01_01_third_angry.wav,angry
1544,data/ravdess\Actor_26\26_01_01_01_raid_happy.wav,happy
1158,data/ravdess\Actor_19\03-02-03-01-02-02-19_happy.wav,happy
497,data/ravdess\Actor_25\25_01_01_01_kill_angry.wav,angry
702,data/ravdess\Actor_26\26_01_01_01_lot_angry.wav,angry
375,data/ravdess\Actor_20\03-02-05-01-02-01-20_angry.wav,angry
975,data/ravdess\Actor_08\08_02_02_01_dogs-sitting_happy.wav,happy
1261,data/ravdess\Actor_24\24_02_01_02_dogs-sitting_happy.wav,happy
404,data/ravdess\Actor_21\21_01_02_02_kids-talking_angry.wav,angry
419,data/ravdess\Actor_22\22_01_02_02_dogs-sitting_angry.wav,angry
1322,data/ravdess\Actor_25\25_01_01_01_luck_happy.wav,happy
173,data/ravdess\Actor_09\09_01_01_01_dogs-sitting_angry.wav,angry
690,data/ravdess\Actor_26\26_01_01_01_laud_angry.wav,angry
827,data/ravdess\Actor_01\03-02-03-01-02-02-01_happy.wav,happy
428,data/ravdess\Actor_23\03-02-05-02-02-02-23_angry.wav,angry
1202,data/ravdess\Actor_21\03-02-03-02-02-02-21_happy.wav,happy
1139,data/ravdess\Actor_17\17_02_01_01_dogs-sitting_happy.wav,happy
1396,data/ravdess\Actor_25\25_01_01_01_thin_happy.wav,happy
718,data/ravdess\Actor_26\26_01_01_01_name_angry.wav,angry
