,path,emotion
1260,data/ravdess\Actor_26\26_01_01_01_hall_neutral.wav,neutral
764,data/ravdess\Actor_26\26_01_01_01_sail_sad.wav,sad
456,data/ravdess\Actor_24\24_02_01_01_dogs-sitting_sad.wav,sad
725,data/ravdess\Actor_26\26_01_01_01_mop_sad.wav,sad
68,data/ravdess\Actor_03\03_02_02_01_dogs-sitting_sad.wav,sad
1180,data/ravdess\Actor_25\25_01_01_01_tire_neutral.wav,neutral
1109,data/ravdess\Actor_25\25_01_01_01_mood_neutral.wav,neutral
796,data/ravdess\Actor_26\26_01_01_01_vote_sad.wav,sad
881,data/ravdess\Actor_06\06_02_01_01_dogs-sitting_neutral.wav,neutral
1058,data/ravdess\Actor_25\25_01_01_01_gun_neutral.wav,neutral
231,data/ravdess\Actor_11\11_02_02_02_kids-talking_sad.wav,sad
377,data/ravdess\Actor_20\03-02-04-01-01-02-20_sad.wav,sad
1668,data/ravdess\Actor_13\13_02_01_02_kids-talking_happy.wav,happy
862,data/ravdess\Actor_05\03-02-01-01-01-02-05_neutral.wav,neutral
432,data/ravdess\Actor_23\23_01_01_01_dogs-sitting_sad.wav,sad
589,data/ravdess\Actor_25\25_01_01_01_third_sad.wav,sad
1639,data/ravdess\Actor_12\12_01_02_02_dogs-sitting_happy.wav,happy
727,data/ravdess\Actor_26\26_01_01_01_nag_sad.wav,sad
1527,data/ravdess\Actor_06\06_01_02_02_dogs-sitting_happy.wav,happy
1315,data/ravdess\Actor_26\26_01_01_01_page_neutral.wav,neutral
411,data/ravdess\Actor_22\03-02-04-01-02-02-22_sad.wav,sad
354,data/ravdess\Actor_19\03-02-04-01-02-01-19_sad.wav,sad
567,data/ravdess\Actor_25\25_01_01_01_sell_sad.wav,sad
1279,data/ravdess\Actor_26\26_01_01_01_late_neutral.wav,neutral
1171,data/ravdess\Actor_25\25_01_01_01_tape_neutral.wav,neutral
1735,data/ravdess\Actor_17\17_02_02_02_dogs-sitting_happy.wav,happy
655,data/ravdess\Actor_26\26_01_01_01_door_sad.wav,sad
791,data/ravdess\Actor_26\26_01_01_01_tough_sad.wav,sad
1727,data/ravdess\Actor_17\03-02-03-02-02-01-17_happy.wav,happy
1964,data/ravdess\Actor_25\25_01_01_01_seize_happy.wav,happy
224,data/ravdess\Actor_11\11_02_01_01_dogs-sitting_sad.wav,sad
814,data/ravdess\Actor_01\01_01_01_01_kids-talking_neutral.wav,neutral
1869,data/ravdess\Actor_25\25_01_01_01_goose_happy.wav,happy
218,data/ravdess\Actor_11\11_01_01_02_dogs-sitting_sad.wav,sad
948,data/ravdess\Actor_13\13_01_01_02_kids-talking_neutral.wav,neutral
16,data/ravdess\Actor_01\03-02-04-01-01-01-01_sad.wav,sad
1385,data/ravdess\Actor_26\26_01_01_01_wash_neutral.wav,neutral
367,data/ravdess\Actor_19\19_01_02_02_kids-talking_sad.wav,sad
1302,data/ravdess\Actor_26\26_01_01_01_mode_neutral.wav,neutral
1651,data/ravdess\Actor_13\03-02-03-01-02-01-13_happy.wav,happy
884,data/ravdess\Actor_06\06_02_01_02_kids-talking_neutral.wav,neutral
295,data/ravdess\Actor_14\14_02_02_02_kids-talking_sad.wav,sad
364,data/ravdess\Actor_19\19_01_02_01_dogs-sitting_sad.wav,sad
1919,data/ravdess\Actor_25\25_01_01_01_mob_happy.wav,happy
2063,data/ravdess\Actor_26\26_01_01_01_have_happy.wav,happy
1050,data/ravdess\Actor_25\25_01_01_01_gas_neutral.wav,neutral
1099,data/ravdess\Actor_25\25_01_01_01_love_neutral.wav,neutral
914,data/ravdess\Actor_10\10_02_01_01_kids-talking_neutral.wav,neutral
1568,data/ravdess\Actor_08\08_02_02_02_kids-talking_happy.wav,happy
1588,data/ravdess\Actor_10\10_01_01_02_kids-talking_happy.wav,happy
1032,data/ravdess\Actor_23\23_01_01_02_kids-talking_neutral.wav,neutral
2146,data/ravdess\Actor_26\26_01_01_01_rot_happy.wav,happy
1643,data/ravdess\Actor_12\12_02_01_02_dogs-sitting_happy.wav,happy
1275,data/ravdess\Actor_26\26_01_01_01_kill_neutral.wav,neutral
600,data/ravdess\Actor_25\25_01_01_01_voice_sad.wav,sad
775,data/ravdess\Actor_26\26_01_01_01_size_sad.wav,sad
542,data/ravdess\Actor_25\25_01_01_01_pick_sad.wav,sad
1983,data/ravdess\Actor_25\25_01_01_01_tape_happy.wav,happy
677,data/ravdess\Actor_26\26_01_01_01_have_sad.wav,sad
406,data/ravdess\Actor_21\21_01_02_02_dogs-sitting_sad.wav,sad
1661,data/ravdess\Actor_13\13_01_02_01_dogs-sitting_happy.wav,happy
644,data/ravdess\Actor_26\26_01_01_01_dab_sad.wav,sad
795,data/ravdess\Actor_26\26_01_01_01_void_sad.wav,sad
1185,data/ravdess\Actor_25\25_01_01_01_vine_neutral.wav,neutral
552,data/ravdess\Actor_25\25_01_01_01_reach_sad.wav,sad
362,data/ravdess\Actor_19\19_01_01_02_dogs-sitting_sad.wav,sad
549,data/ravdess\Actor_25\25_01_01_01_rain_sad.wav,sad
970,data/ravdess\Actor_16\03-02-01-01-01-02-16_neutral.wav,neutral
42,data/ravdess\Actor_02\03-02-04-01-02-01-02_sad.wav,sad
1303,data/ravdess\Actor_26\26_01_01_01_mood_neutral.wav,neutral
940,data/ravdess\Actor_12\12_02_01_02_kids-talking_neutral.wav,neutral
1254,data/ravdess\Actor_26\26_01_01_01_gin_neutral.wav,neutral
2110,data/ravdess\Actor_26\26_01_01_01_moon_happy.wav,happy
788,data/ravdess\Actor_26\26_01_01_01_tire_sad.wav,sad
1854,data/ravdess\Actor_24\24_02_02_01_kids-talking_happy.wav,happy
1610,data/ravdess\Actor_11\11_01_01_01_kids-talking_happy.wav,happy
1341,data/ravdess\Actor_26\26_01_01_01_rough_neutral.wav,neutral
1751,data/ravdess\Actor_19\03-02-03-02-02-01-19_happy.wav,happy
652,data/ravdess\Actor_26\26_01_01_01_dodge_sad.wav,sad
535,data/ravdess\Actor_25\25_01_01_01_page_sad.wav,sad
1359,data/ravdess\Actor_26\26_01_01_01_south_neutral.wav,neutral
2108,data/ravdess\Actor_26\26_01_01_01_mode_happy.wav,happy
2165,data/ravdess\Actor_26\26_01_01_01_south_happy.wav,happy
1803,data/ravdess\Actor_22\03-02-03-01-02-01-22_happy.wav,happy
1382,data/ravdess\Actor_26\26_01_01_01_vote_neutral.wav,neutral
1166,data/ravdess\Actor_25\25_01_01_01_sub_neutral.wav,neutral
642,data/ravdess\Actor_26\26_01_01_01_choice_sad.wav,sad
1078,data/ravdess\Actor_25\25_01_01_01_keep_neutral.wav,neutral
554,data/ravdess\Actor_25\25_01_01_01_red_sad.wav,sad
2083,data/ravdess\Actor_26\26_01_01_01_kite_happy.wav,happy
693,data/ravdess\Actor_26\26_01_01_01_keg_sad.wav,sad
157,data/ravdess\Actor_07\07_02_02_01_kids-talking_sad.wav,sad
1860,data/ravdess\Actor_25\25_01_01_01_food_happy.wav,happy
527,data/ravdess\Actor_25\25_01_01_01_nag_sad.wav,sad
649,data/ravdess\Actor_26\26_01_01_01_dime_sad.wav,sad
2172,data/ravdess\Actor_26\26_01_01_01_team_happy.wav,happy
309,data/ravdess\Actor_15\15_02_02_01_kids-talking_sad.wav,sad
1663,data/ravdess\Actor_13\13_01_02_02_dogs-sitting_happy.wav,happy
420,data/ravdess\Actor_22\22_01_02_01_dogs-sitting_sad.wav,sad
593,data/ravdess\Actor_25\25_01_01_01_tip_sad.wav,sad
1637,data/ravdess\Actor_12\12_01_02_01_dogs-sitting_happy.wav,happy
1765,data/ravdess\Actor_19\19_02_02_01_dogs-sitting_happy.wav,happy
1711,data/ravdess\Actor_16\03-02-03-02-02-01-16_happy.wav,happy
65,data/ravdess\Actor_03\03_02_01_01_kids-talking_sad.wav,sad
1906,data/ravdess\Actor_25\25_01_01_01_loaf_happy.wav,happy
706,data/ravdess\Actor_26\26_01_01_01_limb_sad.wav,sad
1753,data/ravdess\Actor_19\19_01_01_01_dogs-sitting_happy.wav,happy
1489,data/ravdess\Actor_04\04_02_01_02_kids-talking_happy.wav,happy
2164,data/ravdess\Actor_26\26_01_01_01_sour_happy.wav,happy
960,data/ravdess\Actor_14\14_02_01_02_kids-talking_neutral.wav,neutral
1213,data/ravdess\Actor_26\26_01_01_01_bone_neutral.wav,neutral
1135,data/ravdess\Actor_25\25_01_01_01_rain_neutral.wav,neutral
500,data/ravdess\Actor_25\25_01_01_01_kick_sad.wav,sad
1918,data/ravdess\Actor_25\25_01_01_01_mill_happy.wav,happy
258,data/ravdess\Actor_13\03-02-04-01-02-01-13_sad.wav,sad
769,data/ravdess\Actor_26\26_01_01_01_shall_sad.wav,sad
13,data/ravdess\Actor_01\01_02_02_01_kids-talking_sad.wav,sad
1673,data/ravdess\Actor_14\03-02-03-01-01-01-14_happy.wav,happy
1197,data/ravdess\Actor_25\25_01_01_01_white_neutral.wav,neutral
114,data/ravdess\Actor_05\05_02_01_02_dogs-sitting_sad.wav,sad
957,data/ravdess\Actor_14\14_02_01_01_dogs-sitting_neutral.wav,neutral
2087,data/ravdess\Actor_26\26_01_01_01_lean_happy.wav,happy
241,data/ravdess\Actor_12\12_01_01_01_kids-talking_sad.wav,sad
1819,data/ravdess\Actor_23\03-02-03-01-02-01-23_happy.wav,happy
679,data/ravdess\Actor_26\26_01_01_01_hire_sad.wav,sad
2199,data/ravdess\Actor_26\26_01_01_01_wire_happy.wav,happy
56,data/ravdess\Actor_03\03_01_01_01_dogs-sitting_sad.wav,sad
435,data/ravdess\Actor_23\23_01_01_02_kids-talking_sad.wav,sad
155,data/ravdess\Actor_07\07_02_01_02_kids-talking_sad.wav,sad
2203,data/ravdess\Actor_26\26_01_01_01_young_happy.wav,happy
1833,data/ravdess\Actor_24\03-02-03-01-01-01-24_happy.wav,happy
60,data/ravdess\Actor_03\03_01_02_01_dogs-sitting_sad.wav,sad
29,data/ravdess\Actor_02\02_01_02_01_kids-talking_sad.wav,sad
782,data/ravdess\Actor_26\26_01_01_01_sure_sad.wav,sad
35,data/ravdess\Actor_02\02_02_01_02_kids-talking_sad.wav,sad
1689,data/ravdess\Actor_15\03-02-03-01-01-01-15_happy.wav,happy
358,data/ravdess\Actor_19\03-02-04-02-02-01-19_sad.wav,sad
1700,data/ravdess\Actor_15\15_02_01_02_kids-talking_happy.wav,happy
524,data/ravdess\Actor_25\25_01_01_01_mess_sad.wav,sad
737,data/ravdess\Actor_26\26_01_01_01_pass_sad.wav,sad
1452,data/ravdess\Actor_03\03-02-03-02-02-01-03_happy.wav,happy
265,data/ravdess\Actor_13\13_01_01_01_kids-talking_sad.wav,sad
1122,data/ravdess\Actor_25\25_01_01_01_pain_neutral.wav,neutral
1467,data/ravdess\Actor_03\03_02_02_01_kids-talking_happy.wav,happy
2175,data/ravdess\Actor_26\26_01_01_01_third_happy.wav,happy
1756,data/ravdess\Actor_19\19_01_01_02_kids-talking_happy.wav,happy
1864,data/ravdess\Actor_25\25_01_01_01_germ_happy.wav,happy
548,data/ravdess\Actor_25\25_01_01_01_raid_sad.wav,sad
1481,data/ravdess\Actor_04\04_01_01_02_kids-talking_happy.wav,happy
887,data/ravdess\Actor_07\07_01_01_02_dogs-sitting_neutral.wav,neutral
2150,data/ravdess\Actor_26\26_01_01_01_sail_happy.wav,happy
494,data/ravdess\Actor_25\25_01_01_01_judge_sad.wav,sad
580,data/ravdess\Actor_25\25_01_01_01_sub_sad.wav,sad
1200,data/ravdess\Actor_25\25_01_01_01_witch_neutral.wav,neutral
1375,data/ravdess\Actor_26\26_01_01_01_ton_neutral.wav,neutral
431,data/ravdess\Actor_23\03-02-04-02-02-02-23_sad.wav,sad
1595,data/ravdess\Actor_10\10_02_01_02_dogs-sitting_happy.wav,happy
212,data/ravdess\Actor_11\03-02-04-02-01-01-11_sad.wav,sad
1808,data/ravdess\Actor_22\03-02-03-02-02-02-22_happy.wav,happy
1064,data/ravdess\Actor_25\25_01_01_01_haze_neutral.wav,neutral
75,data/ravdess\Actor_04\03-02-04-01-02-02-04_sad.wav,sad
1533,data/ravdess\Actor_06\06_02_02_01_dogs-sitting_happy.wav,happy
1759,data/ravdess\Actor_19\19_01_02_02_dogs-sitting_happy.wav,happy
1031,data/ravdess\Actor_23\23_01_01_02_dogs-sitting_neutral.wav,neutral
1814,data/ravdess\Actor_22\22_01_02_01_kids-talking_happy.wav,happy
247,data/ravdess\Actor_12\12_01_02_02_kids-talking_sad.wav,sad
1246,data/ravdess\Actor_26\26_01_01_01_fit_neutral.wav,neutral
186,data/ravdess\Actor_09\09_02_01_02_dogs-sitting_sad.wav,sad
668,data/ravdess\Actor_26\26_01_01_01_gin_sad.wav,sad
1511,data/ravdess\Actor_05\05_02_02_01_kids-talking_happy.wav,happy
8,data/ravdess\Actor_01\01_02_01_01_dogs-sitting_sad.wav,sad
1656,data/ravdess\Actor_13\03-02-03-02-02-02-13_happy.wav,happy
1830,data/ravdess\Actor_23\23_01_02_01_kids-talking_happy.wav,happy
1510,data/ravdess\Actor_05\05_02_02_01_dogs-sitting_happy.wav,happy
1284,data/ravdess\Actor_26\26_01_01_01_lid_neutral.wav,neutral
1692,data/ravdess\Actor_15\03-02-03-01-02-02-15_happy.wav,happy
1749,data/ravdess\Actor_19\03-02-03-02-01-01-19_happy.wav,happy
445,data/ravdess\Actor_24\03-02-04-02-01-02-24_sad.wav,sad
1762,data/ravdess\Actor_19\19_02_01_01_kids-talking_happy.wav,happy
464,data/ravdess\Actor_25\25_01_01_01_far_sad.wav,sad
1916,data/ravdess\Actor_25\25_01_01_01_mess_happy.wav,happy
2182,data/ravdess\Actor_26\26_01_01_01_tool_happy.wav,happy
999,data/ravdess\Actor_19\19_02_01_02_dogs-sitting_neutral.wav,neutral
1189,data/ravdess\Actor_25\25_01_01_01_wag_neutral.wav,neutral
2123,data/ravdess\Actor_26\26_01_01_01_pass_happy.wav,happy
752,data/ravdess\Actor_26\26_01_01_01_reach_sad.wav,sad
533,data/ravdess\Actor_25\25_01_01_01_numb_sad.wav,sad
243,data/ravdess\Actor_12\12_01_01_02_kids-talking_sad.wav,sad
401,data/ravdess\Actor_21\21_01_01_01_kids-talking_sad.wav,sad
1516,data/ravdess\Actor_06\03-02-03-01-02-01-06_happy.wav,happy
244,data/ravdess\Actor_12\12_01_02_01_dogs-sitting_sad.wav,sad
1276,data/ravdess\Actor_26\26_01_01_01_king_neutral.wav,neutral
1892,data/ravdess\Actor_25\25_01_01_01_kick_happy.wav,happy
450,data/ravdess\Actor_24\24_01_01_02_dogs-sitting_sad.wav,sad
1210,data/ravdess\Actor_26\26_01_01_01_beg_neutral.wav,neutral
285,data/ravdess\Actor_14\03-02-04-02-01-02-14_sad.wav,sad
471,data/ravdess\Actor_25\25_01_01_01_gaze_sad.wav,sad
1886,data/ravdess\Actor_25\25_01_01_01_judge_happy.wav,happy
1492,data/ravdess\Actor_04\04_02_02_02_dogs-sitting_happy.wav,happy
871,data/ravdess\Actor_05\05_02_01_02_dogs-sitting_neutral.wav,neutral
1222,data/ravdess\Actor_26\26_01_01_01_chair_neutral.wav,neutral
611,data/ravdess\Actor_25\25_01_01_01_white_sad.wav,sad
426,data/ravdess\Actor_23\03-02-04-01-02-01-23_sad.wav,sad
1193,data/ravdess\Actor_25\25_01_01_01_wheat_neutral.wav,neutral
1014,data/ravdess\Actor_21\21_01_01_01_kids-talking_neutral.wav,neutral
1129,data/ravdess\Actor_25\25_01_01_01_pike_neutral.wav,neutral
1501,data/ravdess\Actor_05\03-02-03-02-02-02-05_happy.wav,happy
1165,data/ravdess\Actor_25\25_01_01_01_south_neutral.wav,neutral
2147,data/ravdess\Actor_26\26_01_01_01_rough_happy.wav,happy
1571,data/ravdess\Actor_09\09_01_01_02_dogs-sitting_happy.wav,happy
678,data/ravdess\Actor_26\26_01_01_01_haze_sad.wav,sad
1044,data/ravdess\Actor_24\24_02_01_02_kids-talking_neutral.wav,neutral
2169,data/ravdess\Actor_26\26_01_01_01_take_happy.wav,happy
943,data/ravdess\Actor_13\03-02-01-01-02-01-13_neutral.wav,neutral
1065,data/ravdess\Actor_25\25_01_01_01_hire_neutral.wav,neutral
1697,data/ravdess\Actor_15\15_02_01_01_dogs-sitting_happy.wav,happy
1539,data/ravdess\Actor_07\07_01_01_02_dogs-sitting_happy.wav,happy
49,data/ravdess\Actor_03\03-02-04-01-01-02-03_sad.wav,sad
540,data/ravdess\Actor_25\25_01_01_01_perch_sad.wav,sad
110,data/ravdess\Actor_05\05_01_02_02_dogs-sitting_sad.wav,sad
510,data/ravdess\Actor_25\25_01_01_01_lid_sad.wav,sad
44,data/ravdess\Actor_02\03-02-04-02-01-01-02_sad.wav,sad
1115,data/ravdess\Actor_25\25_01_01_01_near_neutral.wav,neutral
1420,data/ravdess\Actor_01\03-02-03-02-02-01-01_happy.wav,happy
78,data/ravdess\Actor_04\03-02-04-02-02-01-04_sad.wav,sad
269,data/ravdess\Actor_13\13_01_02_01_kids-talking_sad.wav,sad
1148,data/ravdess\Actor_25\25_01_01_01_rush_neutral.wav,neutral
826,data/ravdess\Actor_02\02_01_01_01_kids-talking_neutral.wav,neutral
313,data/ravdess\Actor_16\03-02-04-01-01-02-16_sad.wav,sad
1770,data/ravdess\Actor_20\03-02-03-01-01-02-20_happy.wav,happy
911,data/ravdess\Actor_10\10_01_01_02_dogs-sitting_neutral.wav,neutral
1901,data/ravdess\Actor_25\25_01_01_01_lease_happy.wav,happy
338,data/ravdess\Actor_17\17_02_01_02_dogs-sitting_sad.wav,sad
466,data/ravdess\Actor_25\25_01_01_01_fit_sad.wav,sad
1811,data/ravdess\Actor_22\22_01_01_02_dogs-sitting_happy.wav,happy
363,data/ravdess\Actor_19\19_01_01_02_kids-talking_sad.wav,sad
1332,data/ravdess\Actor_26\26_01_01_01_reach_neutral.wav,neutral
2066,data/ravdess\Actor_26\26_01_01_01_hit_happy.wav,happy
2106,data/ravdess\Actor_26\26_01_01_01_mill_happy.wav,happy
1094,data/ravdess\Actor_25\25_01_01_01_loaf_neutral.wav,neutral
2079,data/ravdess\Actor_26\26_01_01_01_keg_happy.wav,happy
1034,data/ravdess\Actor_24\03-02-01-01-01-02-24_neutral.wav,neutral
685,data/ravdess\Actor_26\26_01_01_01_jail_sad.wav,sad
1873,data/ravdess\Actor_25\25_01_01_01_hash_happy.wav,happy
1227,data/ravdess\Actor_26\26_01_01_01_chief_neutral.wav,neutral
83,data/ravdess\Actor_04\04_01_01_02_kids-talking_sad.wav,sad
1363,data/ravdess\Actor_26\26_01_01_01_take_neutral.wav,neutral
1088,data/ravdess\Actor_25\25_01_01_01_learn_neutral.wav,neutral
1323,data/ravdess\Actor_26\26_01_01_01_pike_neutral.wav,neutral
2156,data/ravdess\Actor_26\26_01_01_01_shawl_happy.wav,happy
2034,data/ravdess\Actor_26\26_01_01_01_choice_happy.wav,happy
1782,data/ravdess\Actor_20\20_01_02_01_kids-talking_happy.wav,happy
1387,data/ravdess\Actor_26\26_01_01_01_wheat_neutral.wav,neutral
1188,data/ravdess\Actor_25\25_01_01_01_vote_neutral.wav,neutral
205,data/ravdess\Actor_10\10_02_02_01_kids-talking_sad.wav,sad
328,data/ravdess\Actor_17\03-02-04-01-01-01-17_sad.wav,sad
808,data/ravdess\Actor_26\26_01_01_01_witch_sad.wav,sad
1057,data/ravdess\Actor_25\25_01_01_01_goose_neutral.wav,neutral
1743,data/ravdess\Actor_18\18_01_02_02_dogs-sitting_happy.wav,happy
528,data/ravdess\Actor_25\25_01_01_01_name_sad.wav,sad
656,data/ravdess\Actor_26\26_01_01_01_fail_sad.wav,sad
2056,data/ravdess\Actor_26\26_01_01_01_good_happy.wav,happy
2092,data/ravdess\Actor_26\26_01_01_01_limb_happy.wav,happy
858,data/ravdess\Actor_04\04_02_01_01_kids-talking_neutral.wav,neutral
844,data/ravdess\Actor_03\03_01_01_02_kids-talking_neutral.wav,neutral
1635,data/ravdess\Actor_12\12_01_01_02_dogs-sitting_happy.wav,happy
879,data/ravdess\Actor_06\06_01_01_02_dogs-sitting_neutral.wav,neutral
1725,data/ravdess\Actor_17\03-02-03-02-01-01-17_happy.wav,happy
472,data/ravdess\Actor_25\25_01_01_01_germ_sad.wav,sad
2144,data/ravdess\Actor_26\26_01_01_01_room_happy.wav,happy
131,data/ravdess\Actor_06\06_01_01_02_kids-talking_sad.wav,sad
1039,data/ravdess\Actor_24\24_01_01_02_dogs-sitting_neutral.wav,neutral
439,data/ravdess\Actor_23\23_01_02_02_kids-talking_sad.wav,sad
849,data/ravdess\Actor_04\03-02-01-01-01-01-04_neutral.wav,neutral
2145,data/ravdess\Actor_26\26_01_01_01_rose_happy.wav,happy
476,data/ravdess\Actor_25\25_01_01_01_good_sad.wav,sad
904,data/ravdess\Actor_09\09_01_01_02_kids-talking_neutral.wav,neutral
853,data/ravdess\Actor_04\04_01_01_01_dogs-sitting_neutral.wav,neutral
1607,data/ravdess\Actor_11\03-02-03-02-02-01-11_happy.wav,happy
1997,data/ravdess\Actor_25\25_01_01_01_vine_happy.wav,happy
1931,data/ravdess\Actor_25\25_01_01_01_numb_happy.wav,happy
103,data/ravdess\Actor_05\03-02-04-02-02-02-05_sad.wav,sad
1698,data/ravdess\Actor_15\15_02_01_01_kids-talking_happy.wav,happy
1084,data/ravdess\Actor_25\25_01_01_01_knock_neutral.wav,neutral
784,data/ravdess\Actor_26\26_01_01_01_talk_sad.wav,sad
1281,data/ravdess\Actor_26\26_01_01_01_lean_neutral.wav,neutral
969,data/ravdess\Actor_16\03-02-01-01-01-01-16_neutral.wav,neutral
2191,data/ravdess\Actor_26\26_01_01_01_wash_happy.wav,happy
165,data/ravdess\Actor_08\08_01_02_01_kids-talking_sad.wav,sad
1604,data/ravdess\Actor_11\03-02-03-01-02-02-11_happy.wav,happy
907,data/ravdess\Actor_09\09_02_01_02_dogs-sitting_neutral.wav,neutral
1804,data/ravdess\Actor_22\03-02-03-01-02-02-22_happy.wav,happy
349,data/ravdess\Actor_18\18_01_02_01_kids-talking_sad.wav,sad
1677,data/ravdess\Actor_14\03-02-03-02-01-01-14_happy.wav,happy
371,data/ravdess\Actor_19\19_02_01_02_kids-talking_sad.wav,sad
2081,data/ravdess\Actor_26\26_01_01_01_kill_happy.wav,happy
1842,data/ravdess\Actor_24\24_01_01_01_kids-talking_happy.wav,happy
507,data/ravdess\Actor_25\25_01_01_01_lean_sad.wav,sad
2078,data/ravdess\Actor_26\26_01_01_01_keep_happy.wav,happy
395,data/ravdess\Actor_21\03-02-04-01-02-02-21_sad.wav,sad
625,data/ravdess\Actor_26\26_01_01_01_bite_sad.wav,sad
695,data/ravdess\Actor_26\26_01_01_01_kill_sad.wav,sad
1799,data/ravdess\Actor_21\21_01_02_02_dogs-sitting_happy.wav,happy
761,data/ravdess\Actor_26\26_01_01_01_rough_sad.wav,sad
1742,data/ravdess\Actor_18\18_01_02_01_kids-talking_happy.wav,happy
263,data/ravdess\Actor_13\03-02-04-02-02-02-13_sad.wav,sad
2093,data/ravdess\Actor_26\26_01_01_01_live_happy.wav,happy
846,data/ravdess\Actor_03\03_02_01_01_kids-talking_neutral.wav,neutral
783,data/ravdess\Actor_26\26_01_01_01_take_sad.wav,sad
2012,data/ravdess\Actor_26\26_01_01_01_bar_happy.wav,happy
2050,data/ravdess\Actor_26\26_01_01_01_gas_happy.wav,happy
2161,data/ravdess\Actor_26\26_01_01_01_size_happy.wav,happy
771,data/ravdess\Actor_26\26_01_01_01_sheep_sad.wav,sad
1935,data/ravdess\Actor_25\25_01_01_01_pass_happy.wav,happy
51,data/ravdess\Actor_03\03-02-04-01-02-02-03_sad.wav,sad
1839,data/ravdess\Actor_24\03-02-03-02-02-01-24_happy.wav,happy
493,data/ravdess\Actor_25\25_01_01_01_join_sad.wav,sad
601,data/ravdess\Actor_25\25_01_01_01_void_sad.wav,sad
2155,data/ravdess\Actor_26\26_01_01_01_shall_happy.wav,happy
1460,data/ravdess\Actor_03\03_01_02_02_dogs-sitting_happy.wav,happy
1121,data/ravdess\Actor_25\25_01_01_01_page_neutral.wav,neutral
993,data/ravdess\Actor_19\19_01_01_01_dogs-sitting_neutral.wav,neutral
1035,data/ravdess\Actor_24\03-02-01-01-02-01-24_neutral.wav,neutral
1390,data/ravdess\Actor_26\26_01_01_01_whip_neutral.wav,neutral
238,data/ravdess\Actor_12\03-02-04-02-02-01-12_sad.wav,sad
97,data/ravdess\Actor_05\03-02-04-01-01-02-05_sad.wav,sad
779,data/ravdess\Actor_26\26_01_01_01_south_sad.wav,sad
111,data/ravdess\Actor_05\05_01_02_02_kids-talking_sad.wav,sad
1220,data/ravdess\Actor_26\26_01_01_01_cause_neutral.wav,neutral
183,data/ravdess\Actor_09\09_01_02_02_kids-talking_sad.wav,sad
2074,data/ravdess\Actor_26\26_01_01_01_judge_happy.wav,happy
613,data/ravdess\Actor_25\25_01_01_01_wire_sad.wav,sad
1366,data/ravdess\Actor_26\26_01_01_01_team_neutral.wav,neutral
1455,data/ravdess\Actor_03\03_01_01_01_kids-talking_happy.wav,happy
1383,data/ravdess\Actor_26\26_01_01_01_wag_neutral.wav,neutral
81,data/ravdess\Actor_04\04_01_01_01_kids-talking_sad.wav,sad
484,data/ravdess\Actor_25\25_01_01_01_haze_sad.wav,sad
397,data/ravdess\Actor_21\03-02-04-02-01-02-21_sad.wav,sad
1754,data/ravdess\Actor_19\19_01_01_01_kids-talking_happy.wav,happy
1845,data/ravdess\Actor_24\24_01_02_01_dogs-sitting_happy.wav,happy
1685,data/ravdess\Actor_14\14_02_02_01_dogs-sitting_happy.wav,happy
1430,data/ravdess\Actor_02\02_02_01_01_dogs-sitting_happy.wav,happy
88,data/ravdess\Actor_04\04_02_01_01_dogs-sitting_sad.wav,sad
38,data/ravdess\Actor_02\02_02_02_02_dogs-sitting_sad.wav,sad
2090,data/ravdess\Actor_26\26_01_01_01_lid_happy.wav,happy
1326,data/ravdess\Actor_26\26_01_01_01_puff_neutral.wav,neutral
571,data/ravdess\Actor_25\25_01_01_01_sheep_sad.wav,sad
1857,data/ravdess\Actor_25\25_01_01_01_fat_happy.wav,happy
1431,data/ravdess\Actor_02\02_02_01_01_kids-talking_happy.wav,happy
934,data/ravdess\Actor_12\12_01_01_01_kids-talking_neutral.wav,neutral
261,data/ravdess\Actor_13\03-02-04-02-01-02-13_sad.wav,sad
1972,data/ravdess\Actor_25\25_01_01_01_shout_happy.wav,happy
599,data/ravdess\Actor_25\25_01_01_01_vine_sad.wav,sad
356,data/ravdess\Actor_19\03-02-04-02-01-01-19_sad.wav,sad
608,data/ravdess\Actor_25\25_01_01_01_when_sad.wav,sad
2158,data/ravdess\Actor_26\26_01_01_01_shirt_happy.wav,happy
239,data/ravdess\Actor_12\03-02-04-02-02-02-12_sad.wav,sad
1223,data/ravdess\Actor_26\26_01_01_01_chalk_neutral.wav,neutral
1367,data/ravdess\Actor_26\26_01_01_01_tell_neutral.wav,neutral
1866,data/ravdess\Actor_25\25_01_01_01_gin_happy.wav,happy
119,data/ravdess\Actor_05\05_02_02_02_kids-talking_sad.wav,sad
1528,data/ravdess\Actor_06\06_01_02_02_kids-talking_happy.wav,happy
1780,data/ravdess\Actor_20\20_01_01_02_kids-talking_happy.wav,happy
751,data/ravdess\Actor_26\26_01_01_01_rat_sad.wav,sad
1454,data/ravdess\Actor_03\03_01_01_01_dogs-sitting_happy.wav,happy
374,data/ravdess\Actor_19\19_02_02_02_dogs-sitting_sad.wav,sad
2086,data/ravdess\Actor_26\26_01_01_01_laud_happy.wav,happy
1067,data/ravdess\Actor_25\25_01_01_01_hole_neutral.wav,neutral
1125,data/ravdess\Actor_25\25_01_01_01_peg_neutral.wav,neutral
1885,data/ravdess\Actor_25\25_01_01_01_join_happy.wav,happy
